League,Season,Date,game_id,Var,Goal,Team,Win,d_rating,o_rating
Bundesliga,2017-2018,2/24/2018,4177,Away,0,Hertha BSC,0,0.77617604,0.95801735
Bundesliga,2017-2018,2/24/2018,4177,Home,0,Bayern Munich,0,0.9320538,0.8634447
Bundesliga,2017-2018,2/24/2018,4178,Away,0,Hamburger SV,0,0.77617604,0.33205116
Bundesliga,2017-2018,2/24/2018,4178,Home,1,Werder Bremen,1,0.75772834,0.41691443
Bundesliga,2017-2018,2/25/2018,4179,Away,2,Schalke 04,1,1.0738199,0.75827366
Bundesliga,2017-2018,2/25/2018,4179,Home,0,Leverkusen,0,0.9760264,0.11521426
Bundesliga,2017-2018,2/25/2018,4180,Away,2,Köln,1,1.2470934,0.63692385
Bundesliga,2017-2018,2/25/2018,4180,Home,1,RB Leipzig,0,0.9382368,1.0377645
Bundesliga,2017-2018,2/26/2018,4181,Away,1,Augsburg,0,0.77617604,0.29585773
Bundesliga,2017-2018,2/26/2018,4181,Home,1,Dortmund,0,1.3543179,0.9011269
Bundesliga,2017-2018,2/3/2018,4147,Away,1,Hoffenheim,0,0.8793693,0.6995534
Bundesliga,2017-2018,2/3/2018,4147,Home,1,Hertha BSC,0,0.85649484,0.119102426
Bundesliga,2017-2018,2/3/2018,4148,Away,1,Stuttgart,0,1.0021855,1.071541
Bundesliga,2017-2018,2/3/2018,4148,Home,1,Wolfsburg,0,1.0295843,0.5172705
Bundesliga,2017-2018,2/3/2018,4149,Away,2,Bayern Munich,1,1.155126,1.6688015
Bundesliga,2017-2018,2/3/2018,4149,Home,0,Mainz 05,0,0.81243783,0.30044508
Bundesliga,2017-2018,2/3/2018,4150,Away,0,Leverkusen,0,1.0375266,0.47378784
Bundesliga,2017-2018,2/3/2018,4150,Home,0,Freiburg,0,1.1429474,0.14071223
Bundesliga,2017-2018,2/3/2018,4151,Away,2,Werder Bremen,1,1.2295662,0.46524608
Bundesliga,2017-2018,2/3/2018,4151,Home,1,Schalke 04,0,1.0941651,0.7120961
Bundesliga,2017-2018,2/3/2018,4152,Away,1,RB Leipzig,1,0.87681293,0.55706614
Bundesliga,2017-2018,2/3/2018,4152,Home,0,M'Gladbach,0,1.0783017,0.14332584
Bundesliga,2017-2018,2/4/2018,4153,Away,0,Eint Frankfurt,0,0.8021255,0.43132612
Bundesliga,2017-2018,2/4/2018,4153,Home,3,Augsburg,1,0.77617604,0.73128724
Bundesliga,2017-2018,2/4/2018,4154,Away,1,Hannover 96,0,0.77617604,0.49906048
Bundesliga,2017-2018,2/4/2018,4154,Home,1,Hamburger SV,0,0.63173985,0.22468585
Bundesliga,2017-2018,2/9/2018,4155,Away,0,Augsburg,0,1.140904,1.0976444
Bundesliga,2017-2018,2/9/2018,4155,Home,2,RB Leipzig,1,0.9136776,0.7888514
Bundesliga,2017-2018,3/10/2018,4192,Away,0,Wolfsburg,0,1.3115966,1.2749984
Bundesliga,2017-2018,3/10/2018,4192,Home,3,Hoffenheim,1,1.3156734,0.4645204
Bundesliga,2017-2018,3/10/2018,4193,Away,3,Augsburg,1,0.77617604,0.23571554
Bundesliga,2017-2018,3/10/2018,4193,Home,1,Hannover 96,0,0.79580534,0.0
Bundesliga,2017-2018,3/10/2018,4194,Away,0,Freiburg,0,1.6533697,0.774405
Bundesliga,2017-2018,3/10/2018,4194,Home,0,Hertha BSC,0,1.9064233,0.78951997
Bundesliga,2017-2018,3/10/2018,4195,Away,0,Hamburger SV,0,1.3226349,0.058365233
Bundesliga,2017-2018,3/10/2018,4195,Home,6,Bayern Munich,1,1.2675014,2.4383073
Bundesliga,2017-2018,3/10/2018,4196,Away,0,M'Gladbach,0,1.1024501,0.41188356
Bundesliga,2017-2018,3/10/2018,4196,Home,2,Leverkusen,1,1.3610764,0.60617024
Bundesliga,2017-2018,3/11/2018,4197,Away,0,RB Leipzig,0,0.9189664,0.20223387
Bundesliga,2017-2018,3/11/2018,4197,Home,0,Stuttgart,0,0.79248744,0.019146986
Bundesliga,2017-2018,3/11/2018,4198,Away,2,Eint Frankfurt,0,0.79667264,0.03498979
Bundesliga,2017-2018,3/11/2018,4198,Home,3,Dortmund,1,0.77617604,0.6009636
Bundesliga,2017-2018,3/12/2018,4199,Away,1,Köln,0,0.88826156,0.528903
Bundesliga,2017-2018,3/12/2018,4199,Home,3,Werder Bremen,1,1.0536664,0.09599952
Bundesliga,2017-2018,3/16/2018,4200,Away,2,Stuttgart,1,0.88703847,0.27393585
Bundesliga,2017-2018,3/16/2018,4200,Home,1,Freiburg,0,1.4322095,0.6328796
Bundesliga,2017-2018,3/17/2018,4201,Away,2,Hertha BSC,1,0.949048,1.242962
Bundesliga,2017-2018,3/17/2018,4201,Home,1,Hamburger SV,0,1.1269488,0.7194981
Bundesliga,2017-2018,3/17/2018,4202,Away,3,Werder Bremen,1,0.80328,0.18771285
Bundesliga,2017-2018,3/17/2018,4202,Home,1,Augsburg,0,1.0243998,0.348313
Bundesliga,2017-2018,3/17/2018,4203,Away,0,Mainz 05,0,0.96546495,0.29228908
Bundesliga,2017-2018,3/17/2018,4203,Home,3,Eint Frankfurt,1,1.2676363,0.41601083
Bundesliga,2017-2018,3/17/2018,4204,Away,3,Hoffenheim,0,0.93888104,0.6998197
Bundesliga,2017-2018,3/17/2018,4204,Home,3,M'Gladbach,0,1.4671066,0.05733736
Bundesliga,2017-2018,3/17/2018,4205,Away,1,Schalke 04,1,0.81896925,0.6048894
Bundesliga,2017-2018,3/17/2018,4205,Home,0,Wolfsburg,0,1.1403042,0.0
Bundesliga,2017-2018,3/18/2018,4206,Away,0,Hannover 96,0,0.77617604,0.6265909
Bundesliga,2017-2018,3/18/2018,4206,Home,1,Dortmund,1,0.9007689,0.11784043
Bundesliga,2017-2018,3/18/2018,4207,Away,0,Leverkusen,0,1.0039158,0.70435786
Bundesliga,2017-2018,3/18/2018,4207,Home,2,Köln,1,0.96920455,0.46694908
Bundesliga,2017-2018,3/18/2018,4208,Away,1,Bayern Munich,0,0.8141119,0.09460482
Bundesliga,2017-2018,3/18/2018,4208,Home,2,RB Leipzig,1,0.7824981,0.5393197
Bundesliga,2017-2018,3/2/2018,4182,Away,2,Werder Bremen,0,0.94325066,0.29719207
Bundesliga,2017-2018,3/2/2018,4182,Home,2,M'Gladbach,0,0.89487016,0.42210746
Bundesliga,2017-2018,3/3/2018,4183,Away,0,Mainz 05,0,0.77617604,2.1613457
Bundesliga,2017-2018,3/3/2018,4183,Home,0,Hamburger SV,0,0.7799389,0.1570864
Bundesliga,2017-2018,3/3/2018,4184,Away,0,Hertha BSC,0,1.5550461,0.0
Bundesliga,2017-2018,3/3/2018,4184,Home,1,Schalke 04,1,1.1255285,0.93143594
Bundesliga,2017-2018,3/3/2018,4185,Away,2,Hoffenheim,1,0.77617604,0.14138253
Bundesliga,2017-2018,3/3/2018,4185,Home,0,Augsburg,0,0.78223693,0.0
Bundesliga,2017-2018,3/3/2018,4186,Away,0,Hannover 96,0,0.817966,0.028031223
Bundesliga,2017-2018,3/3/2018,4186,Home,1,Eint Frankfurt,1,0.7867942,2.3083203
Bundesliga,2017-2018,3/3/2018,4187,Away,2,Leverkusen,1,1.1661708,0.14835334
Bundesliga,2017-2018,3/3/2018,4187,Home,1,Wolfsburg,0,1.3708155,0.037997633
Bundesliga,2017-2018,3/3/2018,4188,Away,1,Dortmund,0,1.1378466,0.9733297
Bundesliga,2017-2018,3/3/2018,4188,Home,1,RB Leipzig,0,0.9815403,0.17854542
Bundesliga,2017-2018,3/31/2018,4209,Away,3,RB Leipzig,1,0.905119,1.1268592
Bundesliga,2017-2018,3/31/2018,4209,Home,2,Hannover 96,0,0.81758463,0.17578891
Bundesliga,2017-2018,3/31/2018,4210,Away,0,Augsburg,0,0.77617604,0.517342
Bundesliga,2017-2018,3/31/2018,4210,Home,0,Leverkusen,0,1.2127,1.0066522
Bundesliga,2017-2018,3/31/2018,4211,Away,0,Freiburg,0,1.4404798,0.12062102
Bundesliga,2017-2018,3/31/2018,4211,Home,2,Schalke 04,1,1.7981904,0.42057544
Bundesliga,2017-2018,3/31/2018,4212,Away,1,Hamburger SV,0,1.366638,0.41958904
Bundesliga,2017-2018,3/31/2018,4212,Home,1,Stuttgart,0,0.7329331,0.5816662
Bundesliga,2017-2018,3/31/2018,4213,Away,0,Köln,0,1.2532154,0.2600013
Bundesliga,2017-2018,3/31/2018,4213,Home,6,Hoffenheim,1,1.0139796,0.55545515
Bundesliga,2017-2018,3/31/2018,4214,Away,0,Dortmund,0,1.7338898,2.084532
Bundesliga,2017-2018,3/31/2018,4214,Home,6,Bayern Munich,1,1.6128678,2.674103
Bundesliga,2017-2018,3/31/2018,4215,Away,0,Wolfsburg,0,0.77963436,0.0
Bundesliga,2017-2018,3/31/2018,4215,Home,0,Hertha BSC,0,0.9730301,0.5831971
Bundesliga,2017-2018,3/4/2018,4189,Away,3,Stuttgart,1,1.128167,0.22420844
Bundesliga,2017-2018,3/4/2018,4189,Home,2,Köln,0,1.0156723,0.88748175
Bundesliga,2017-2018,3/4/2018,4190,Away,4,Bayern Munich,1,1.3488204,1.57447
Bundesliga,2017-2018,3/4/2018,4190,Home,0,Freiburg,0,1.2386236,0.26212403
Bundesliga,2017-2018,3/9/2018,4191,Away,1,Schalke 04,1,0.7885251,0.36307
Bundesliga,2017-2018,3/9/2018,4191,Home,0,Mainz 05,0,0.77682704,0.024363063
Bundesliga,2017-2018,4/1/2018,4216,Away,1,Eint Frankfurt,0,0.9829041,0.45372537
Bundesliga,2017-2018,4/1/2018,4216,Home,2,Werder Bremen,1,0.77617604,0.13045996
Bundesliga,2017-2018,4/1/2018,4217,Away,0,M'Gladbach,0,1.1567636,0.8299251
Bundesliga,2017-2018,4/1/2018,4217,Home,0,Mainz 05,0,0.87624663,1.179816
Bundesliga,2017-2018,4/13/2018,4227,Away,0,Augsburg,0,0.7837574,0.14695221
Bundesliga,2017-2018,4/13/2018,4227,Home,0,Wolfsburg,0,1.0445349,0.26466632
Bundesliga,2017-2018,4/14/2018,4228,Away,1,Hannover 96,0,0.9786546,0.087568305
Bundesliga,2017-2018,4/14/2018,4228,Home,1,Stuttgart,0,0.8566862,0.0
Bundesliga,2017-2018,4/14/2018,4229,Away,0,Hamburger SV,0,1.2741728,0.68143946
Bundesliga,2017-2018,4/14/2018,4229,Home,2,Hoffenheim,1,0.80520624,0.7216736
Bundesliga,2017-2018,4/14/2018,4230,Away,1,Eint Frankfurt,0,1.0878696,0.0
Bundesliga,2017-2018,4/14/2018,4230,Home,4,Leverkusen,1,0.9780241,1.2660942
Bundesliga,2017-2018,4/14/2018,4231,Away,1,Köln,0,0.9004122,0.020481274
Bundesliga,2017-2018,4/14/2018,4231,Home,2,Hertha BSC,1,0.83791417,0.668511
Bundesliga,2017-2018,4/14/2018,4232,Away,1,M'Gladbach,0,0.8700197,0.6345567
Bundesliga,2017-2018,4/14/2018,4232,Home,5,Bayern Munich,1,1.573128,2.36727
Bundesliga,2017-2018,4/15/2018,4233,Away,0,Dortmund,0,1.5764737,0.55239403
Bundesliga,2017-2018,4/15/2018,4233,Home,2,Schalke 04,1,0.77617604,0.8713661
Bundesliga,2017-2018,4/15/2018,4234,Away,1,RB Leipzig,0,1.1791633,0.7399103
Bundesliga,2017-2018,4/15/2018,4234,Home,1,Werder Bremen,0,0.77617604,0.11699129
Bundesliga,2017-2018,4/16/2018,4235,Away,0,Freiburg,0,0.76978683,0.0
Bundesliga,2017-2018,4/16/2018,4235,Home,2,Mainz 05,1,0.77617604,0.3148952
Bundesliga,2017-2018,4/20/2018,4236,Away,0,Wolfsburg,0,1.3514912,0.0
Bundesliga,2017-2018,4/20/2018,4236,Home,3,M'Gladbach,1,1.3971729,0.924065
Bundesliga,2017-2018,4/21/2018,4237,Away,3,Hertha BSC,1,0.8914426,0.8847511
Bundesliga,2017-2018,4/21/2018,4237,Home,0,Eint Frankfurt,0,1.3745675,0.13585931
Bundesliga,2017-2018,4/21/2018,4238,Away,5,Hoffenheim,1,1.0573716,0.41756672
Bundesliga,2017-2018,4/21/2018,4238,Home,2,RB Leipzig,0,1.0623355,1.2277962
Bundesliga,2017-2018,4/21/2018,4239,Away,0,Werder Bremen,0,0.96602774,0.5373496
Bundesliga,2017-2018,4/21/2018,4239,Home,2,Stuttgart,1,0.9090739,0.24497193
Bundesliga,2017-2018,4/21/2018,4240,Away,3,Bayern Munich,1,1.562568,2.743557
Bundesliga,2017-2018,4/21/2018,4240,Home,0,Hannover 96,0,0.9615942,0.26018482
Bundesliga,2017-2018,4/21/2018,4241,Away,0,Freiburg,0,0.77617604,0.88742185
Bundesliga,2017-2018,4/21/2018,4241,Home,1,Hamburger SV,1,0.86682785,0.19680423
Bundesliga,2017-2018,4/21/2018,4242,Away,0,Leverkusen,0,0.98500866,0.556999
Bundesliga,2017-2018,4/21/2018,4242,Home,4,Dortmund,1,1.464756,0.658669
Bundesliga,2017-2018,4/22/2018,4243,Away,0,Mainz 05,0,0.8380483,0.05637762
Bundesliga,2017-2018,4/22/2018,4243,Home,2,Augsburg,1,0.77617604,0.7651752
Bundesliga,2017-2018,4/22/2018,4244,Away,2,Schalke 04,0,0.9076407,1.2410519
Bundesliga,2017-2018,4/22/2018,4244,Home,2,Köln,0,0.7901892,0.27205154
Bundesliga,2017-2018,4/27/2018,4245,Away,1,Hannover 96,0,0.77617604,0.0
Bundesliga,2017-2018,4/27/2018,4245,Home,3,Hoffenheim,1,0.97830164,0.71882457
Bundesliga,2017-2018,4/28/2018,4246,Away,2,Augsburg,0,0.7807639,0.08776764
Bundesliga,2017-2018,4/28/2018,4246,Home,2,Hertha BSC,0,0.9353987,0.24202588
Bundesliga,2017-2018,4/28/2018,4247,Away,1,M'Gladbach,0,1.5604175,1.4609256
Bundesliga,2017-2018,4/28/2018,4247,Home,1,Schalke 04,0,1.009728,0.05052188
Bundesliga,2017-2018,4/28/2018,4248,Away,1,Eint Frankfurt,0,1.2618695,0.18909195
Bundesliga,2017-2018,4/28/2018,4248,Home,4,Bayern Munich,1,1.1187029,1.3997699
Bundesliga,2017-2018,4/28/2018,4249,Away,3,Hamburger SV,1,0.96780205,1.5611212
Bundesliga,2017-2018,4/28/2018,4249,Home,1,Wolfsburg,0,0.81444967,0.052031755
Bundesliga,2017-2018,4/28/2018,4250,Away,2,Köln,0,1.1000062,0.055743463
Bundesliga,2017-2018,4/28/2018,4250,Home,3,Freiburg,1,0.77617604,0.5398577
Bundesliga,2017-2018,4/28/2018,4251,Away,1,Stuttgart,1,0.96195,0.7146183
Bundesliga,2017-2018,4/28/2018,4251,Home,0,Leverkusen,0,1.1323538,0.28816417
Bundesliga,2017-2018,4/29/2018,4252,Away,0,RB Leipzig,0,0.8458282,0.27716553
Bundesliga,2017-2018,4/29/2018,4252,Home,3,Mainz 05,1,0.77617604,1.0384097
Bundesliga,2017-2018,4/29/2018,4253,Away,1,Dortmund,0,1.398983,0.6831264
Bundesliga,2017-2018,4/29/2018,4253,Home,1,Werder Bremen,0,0.77617604,0.4439328
Bundesliga,2017-2018,4/6/2018,4218,Away,1,Werder Bremen,0,1.0362483,1.0125234
Bundesliga,2017-2018,4/6/2018,4218,Home,2,Hannover 96,1,0.77617604,0.2472853
Bundesliga,2017-2018,4/7/2018,4219,Away,1,Hertha BSC,0,1.0151637,0.27873108
Bundesliga,2017-2018,4/7/2018,4219,Home,2,M'Gladbach,1,1.5827048,0.2469396
Bundesliga,2017-2018,4/7/2018,4220,Away,4,Bayern Munich,1,1.4609367,1.1186004
Bundesliga,2017-2018,4/7/2018,4220,Home,1,Augsburg,0,1.1435523,0.19909865
Bundesliga,2017-2018,4/7/2018,4221,Away,2,Wolfsburg,1,0.77617604,0.22020018
Bundesliga,2017-2018,4/7/2018,4221,Home,0,Freiburg,0,1.530158,0.082970396
Bundesliga,2017-2018,4/7/2018,4222,Away,1,Mainz 05,0,0.8023965,1.0200633
Bundesliga,2017-2018,4/7/2018,4222,Home,1,Köln,0,0.77617604,0.0
Bundesliga,2017-2018,4/7/2018,4223,Away,2,Schalke 04,0,0.77617604,0.48903146
Bundesliga,2017-2018,4/7/2018,4223,Home,3,Hamburger SV,1,0.92597073,0.4736087
Bundesliga,2017-2018,4/8/2018,4224,Away,0,Stuttgart,0,0.77617604,0.18216714
Bundesliga,2017-2018,4/8/2018,4224,Home,3,Dortmund,1,0.8799038,0.97317433
Bundesliga,2017-2018,4/8/2018,4225,Away,1,Hoffenheim,0,0.9702842,0.0753984
Bundesliga,2017-2018,4/8/2018,4225,Home,1,Eint Frankfurt,0,0.94467586,0.14584062
Bundesliga,2017-2018,4/9/2018,4226,Away,4,Leverkusen,1,1.0628644,0.074641384
Bundesliga,2017-2018,4/9/2018,4226,Home,1,RB Leipzig,0,1.029808,1.2169672
Bundesliga,2017-2018,5/12/2018,4263,Away,0,Eint Frankfurt,0,0.7769768,0.4175855
Bundesliga,2017-2018,5/12/2018,4263,Home,1,Schalke 04,1,0.9272169,0.59764546
Bundesliga,2017-2018,5/12/2018,4264,Away,2,Hannover 96,0,1.1751024,0.89334124
Bundesliga,2017-2018,5/12/2018,4264,Home,3,Leverkusen,1,0.89710426,0.65957487
Bundesliga,2017-2018,5/12/2018,4265,Away,2,Werder Bremen,1,1.1042334,0.23170784
Bundesliga,2017-2018,5/12/2018,4265,Home,1,Mainz 05,0,0.7974518,0.25945777
Bundesliga,2017-2018,5/12/2018,4266,Away,1,Köln,0,1.1794368,0.45829687
Bundesliga,2017-2018,5/12/2018,4266,Home,4,Wolfsburg,1,1.0925174,0.40671888
Bundesliga,2017-2018,5/12/2018,4267,Away,6,RB Leipzig,1,1.2163875,1.6051693
Bundesliga,2017-2018,5/12/2018,4267,Home,2,Hertha BSC,0,1.1624303,0.12004975
Bundesliga,2017-2018,5/12/2018,4268,Away,4,Stuttgart,1,0.77617604,0.28109384
Bundesliga,2017-2018,5/12/2018,4268,Home,1,Bayern Munich,0,1.3366175,2.2857337
Bundesliga,2017-2018,5/12/2018,4269,Away,0,Augsburg,0,0.7670032,0.0
Bundesliga,2017-2018,5/12/2018,4269,Home,2,Freiburg,1,1.1624436,0.04596103
Bundesliga,2017-2018,5/12/2018,4270,Away,1,M'Gladbach,0,1.1692485,0.5157156
Bundesliga,2017-2018,5/12/2018,4270,Home,2,Hamburger SV,1,0.9506018,0.6090838
Bundesliga,2017-2018,5/12/2018,4271,Away,1,Dortmund,0,1.8324885,0.5106112
Bundesliga,2017-2018,5/12/2018,4271,Home,3,Hoffenheim,1,1.6022272,0.22413552
Bundesliga,2017-2018,5/5/2018,4254,Away,2,Schalke 04,1,0.77617604,2.2407072
Bundesliga,2017-2018,5/5/2018,4254,Home,1,Augsburg,0,1.0532616,0.19415346
Bundesliga,2017-2018,5/5/2018,4255,Away,0,Hoffenheim,0,0.8182637,0.10483758
Bundesliga,2017-2018,5/5/2018,4255,Home,2,Stuttgart,1,0.8157136,0.45206016
Bundesliga,2017-2018,5/5/2018,4256,Away,0,Leverkusen,0,1.1090376,0.4935757
Bundesliga,2017-2018,5/5/2018,4256,Home,0,Werder Bremen,0,1.1638876,0.30192018
Bundesliga,2017-2018,5/5/2018,4257,Away,1,Wolfsburg,0,1.0505215,0.0
Bundesliga,2017-2018,5/5/2018,4257,Home,4,RB Leipzig,1,0.910798,0.9166637
Bundesliga,2017-2018,5/5/2018,4258,Away,0,Hamburger SV,0,1.0812832,0.24449262
Bundesliga,2017-2018,5/5/2018,4258,Home,3,Eint Frankfurt,1,0.77617604,1.477262
Bundesliga,2017-2018,5/5/2018,4259,Away,2,Mainz 05,1,0.77617604,0.3622167
Bundesliga,2017-2018,5/5/2018,4259,Home,1,Dortmund,0,1.5826097,0.121117316
Bundesliga,2017-2018,5/5/2018,4260,Away,1,Freiburg,0,0.9873884,1.3795416
Bundesliga,2017-2018,5/5/2018,4260,Home,3,M'Gladbach,1,1.3311524,1.4784523
Bundesliga,2017-2018,5/5/2018,4261,Away,3,Bayern Munich,1,1.175686,2.4883513
Bundesliga,2017-2018,5/5/2018,4261,Home,1,Köln,0,1.268538,0.5468296
Bundesliga,2017-2018,5/5/2018,4262,Away,1,Hertha BSC,0,0.9604487,0.028126277
Bundesliga,2017-2018,5/5/2018,4262,Home,3,Hannover 96,1,0.7808317,0.87289375
Bundesliga,2017-2018,8/18/2017,3966,Away,1,Leverkusen,0,1.1881689,1.3055514
Bundesliga,2017-2018,8/18/2017,3966,Home,3,Bayern Munich,1,0.91093034,1.2341564
Bundesliga,2017-2018,8/19/2017,3967,Away,0,Werder Bremen,0,1.1236039,0.37241593
Bundesliga,2017-2018,8/19/2017,3967,Home,1,Hoffenheim,1,1.4743142,1.1976882
Bundesliga,2017-2018,8/19/2017,3968,Away,1,Hannover 96,1,0.8657698,0.0
Bundesliga,2017-2018,8/19/2017,3968,Home,0,Mainz 05,0,0.7309862,0.0
Bundesliga,2017-2018,8/19/2017,3969,Away,3,Dortmund,1,0.870216,0.9391021
Bundesliga,2017-2018,8/19/2017,3969,Home,0,Wolfsburg,0,0.77617604,0.3015623
Bundesliga,2017-2018,8/19/2017,3970,Away,0,Augsburg,0,0.77866775,0.0
Bundesliga,2017-2018,8/19/2017,3970,Home,1,Hamburger SV,1,0.77617604,0.84358025
Bundesliga,2017-2018,8/19/2017,3971,Away,0,Stuttgart,0,1.3911628,0.41007367
Bundesliga,2017-2018,8/19/2017,3971,Home,2,Hertha BSC,1,1.5461382,0.056910306
Bundesliga,2017-2018,8/19/2017,3972,Away,0,RB Leipzig,0,1.2569133,0.09296775
Bundesliga,2017-2018,8/19/2017,3972,Home,2,Schalke 04,1,1.9827359,1.1895267
Bundesliga,2017-2018,8/20/2017,3973,Away,0,Eint Frankfurt,0,0.8098073,1.3247675
Bundesliga,2017-2018,8/20/2017,3973,Home,0,Freiburg,0,1.048982,0.37890446
Bundesliga,2017-2018,8/20/2017,3974,Away,0,Köln,0,1.155427,0.5137965
Bundesliga,2017-2018,8/20/2017,3974,Home,1,M'Gladbach,1,1.0304086,1.5832458
Bundesliga,2017-2018,8/25/2017,3975,Away,3,Hamburger SV,1,0.77617604,0.32023028
Bundesliga,2017-2018,8/25/2017,3975,Home,1,Köln,0,0.79887754,0.8178229
Bundesliga,2017-2018,8/26/2017,3976,Away,0,Mainz 05,0,0.8221166,0.65040153
Bundesliga,2017-2018,8/26/2017,3976,Home,1,Stuttgart,1,1.3401283,0.6217368
Bundesliga,2017-2018,8/26/2017,3977,Away,1,Wolfsburg,1,0.77763706,0.3754173
Bundesliga,2017-2018,8/26/2017,3977,Home,0,Eint Frankfurt,0,0.9767427,0.024908692
Bundesliga,2017-2018,8/26/2017,3978,Away,2,Bayern Munich,1,1.3506242,2.3884225
Bundesliga,2017-2018,8/26/2017,3978,Home,0,Werder Bremen,0,0.78877,0.09295269
Bundesliga,2017-2018,8/26/2017,3979,Away,2,M'Gladbach,0,0.8335322,1.1913743
Bundesliga,2017-2018,8/26/2017,3979,Home,2,Augsburg,0,0.8538509,0.7607127
Bundesliga,2017-2018,8/26/2017,3980,Away,2,Hoffenheim,0,0.8059152,0.19275019
Bundesliga,2017-2018,8/26/2017,3980,Home,2,Leverkusen,0,0.901502,0.004679285
Bundesliga,2017-2018,8/26/2017,3981,Away,0,Hertha BSC,0,0.77617604,0.52136344
Bundesliga,2017-2018,8/26/2017,3981,Home,2,Dortmund,1,0.75396025,1.1469634
Bundesliga,2017-2018,8/27/2017,3982,Away,1,Freiburg,0,0.83415705,0.4727063
Bundesliga,2017-2018,8/27/2017,3982,Home,4,RB Leipzig,1,1.4164944,2.306495
Bundesliga,2017-2018,8/27/2017,3983,Away,0,Schalke 04,0,0.8053039,0.20190713
Bundesliga,2017-2018,8/27/2017,3983,Home,1,Hannover 96,1,0.97519624,0.30504996
Bundesliga,2017-2018,9/10/2017,3991,Away,1,Werder Bremen,0,0.87872255,0.14810511
Bundesliga,2017-2018,9/10/2017,3991,Home,1,Hertha BSC,0,1.2461787,0.49880734
Bundesliga,2017-2018,9/10/2017,3992,Away,1,Stuttgart,0,1.342704,1.511493
Bundesliga,2017-2018,9/10/2017,3992,Home,3,Schalke 04,1,1.0209049,0.33886123
Bundesliga,2017-2018,9/15/2017,3993,Away,0,Hamburger SV,0,0.867612,0.0
Bundesliga,2017-2018,9/15/2017,3993,Home,2,Hannover 96,1,0.78086364,0.26938054
Bundesliga,2017-2018,9/16/2017,3994,Away,0,Mainz 05,0,0.77617604,0.15645552
Bundesliga,2017-2018,9/16/2017,3994,Home,4,Bayern Munich,1,0.8419872,2.6437469
Bundesliga,2017-2018,9/16/2017,3995,Away,2,Schalke 04,1,1.0067296,0.76920426
Bundesliga,2017-2018,9/16/2017,3995,Home,1,Werder Bremen,0,0.77617604,0.0
Bundesliga,2017-2018,9/16/2017,3996,Away,0,Wolfsburg,0,0.9465983,0.7829907
Bundesliga,2017-2018,9/16/2017,3996,Home,1,Stuttgart,1,1.3831058,0.42141372
Bundesliga,2017-2018,9/16/2017,3997,Away,2,Augsburg,1,0.77617604,2.0431118
Bundesliga,2017-2018,9/16/2017,3997,Home,1,Eint Frankfurt,0,1.0411745,0.269099
Bundesliga,2017-2018,9/16/2017,3998,Away,2,M'Gladbach,0,0.8678705,0.35397226
Bundesliga,2017-2018,9/16/2017,3998,Home,2,RB Leipzig,0,0.82450265,0.27923557
Bundesliga,2017-2018,9/17/2017,3999,Away,1,Hertha BSC,0,1.1641326,1.5358727
Bundesliga,2017-2018,9/17/2017,3999,Home,1,Hoffenheim,0,1.0315633,0.0
Bundesliga,2017-2018,9/17/2017,4000,Away,0,Freiburg,0,1.4423171,0.25589034
Bundesliga,2017-2018,9/17/2017,4000,Home,4,Leverkusen,1,0.8646865,1.2947088
Bundesliga,2017-2018,9/17/2017,4001,Away,0,Köln,0,1.1942796,0.09498792
Bundesliga,2017-2018,9/17/2017,4001,Home,5,Dortmund,1,1.8165181,2.1096826
Bundesliga,2017-2018,9/19/2017,4002,Away,0,Stuttgart,0,1.201282,0.5078347
Bundesliga,2017-2018,9/19/2017,4002,Home,2,M'Gladbach,1,1.4506888,1.2362757
Bundesliga,2017-2018,9/19/2017,4003,Away,3,Bayern Munich,1,1.3433774,2.6940799
Bundesliga,2017-2018,9/19/2017,4003,Home,0,Schalke 04,0,1.13052,0.68113375
Bundesliga,2017-2018,9/19/2017,4004,Away,1,Werder Bremen,0,0.77617604,0.24128231
Bundesliga,2017-2018,9/19/2017,4004,Home,1,Wolfsburg,0,2.1265662,0.68631685
Bundesliga,2017-2018,9/19/2017,4005,Away,0,RB Leipzig,0,0.8247962,0.6609754
Bundesliga,2017-2018,9/19/2017,4005,Home,1,Augsburg,1,0.77617604,1.2342199
Bundesliga,2017-2018,9/20/2017,4006,Away,1,Eint Frankfurt,1,0.97465926,0.23741734
Bundesliga,2017-2018,9/20/2017,4006,Home,0,Köln,0,0.946918,0.19494933
Bundesliga,2017-2018,9/20/2017,4007,Away,3,Dortmund,1,1.0216389,0.54687124
Bundesliga,2017-2018,9/20/2017,4007,Home,0,Hamburger SV,0,0.77617604,0.0
Bundesliga,2017-2018,9/20/2017,4008,Away,1,Leverkusen,0,1.2670007,0.3159612
Bundesliga,2017-2018,9/20/2017,4008,Home,2,Hertha BSC,1,0.97793984,0.7070969
Bundesliga,2017-2018,9/20/2017,4009,Away,1,Hannover 96,0,0.8403559,0.98260105
Bundesliga,2017-2018,9/20/2017,4009,Home,1,Freiburg,0,1.0927597,0.009848543
Bundesliga,2017-2018,9/20/2017,4010,Away,3,Hoffenheim,1,0.7755059,0.46459827
Bundesliga,2017-2018,9/20/2017,4010,Home,2,Mainz 05,0,0.77617604,0.09881672
Bundesliga,2017-2018,9/22/2017,4011,Away,2,Wolfsburg,0,1.3034983,0.8256042
