Index,date,group,name,quantity,unit_cogs
288,2018-01-03,ALCOHOL,PIWO WARKA RADLER 0% PUSZKA,1,2.43
289,2018-01-03,ALCOHOL,PIWO WARKA RADLER 0_5 L BUT.,2,1.95
290,2018-01-03,ALCOHOL,PIWO WARKA RADLER 0_5 PUSZKA,3,2.1
291,2018-01-03,ALCOHOL,PIWO WARKA RADLER MALI+CYTR 0_5 L PUSZKA,1,2.29
292,2018-01-03,ALCOHOL,PIWO WARKA STRONG BUTELKA,2,2.14
293,2018-01-03,ALCOHOL,PIWO WARKA STRONG PUSZKA,12,2.63
294,2018-01-03,ALCOHOL,PIWO WOJAK 0_5 L BUTELKA JASNE,272,1.16470588235294
295,2018-01-03,ALCOHOL,PIWO ZATECKY 0_5 L B/ZWROT,2,1.71
296,2018-01-03,ALCOHOL,PIWO ZUBR 0_5L BUTELKA,1918,1.33916058394161
297,2018-01-03,ALCOHOL,PIWO ZUBR 0_5L PUSZKA,257,1.7456420233463001
298,2018-01-03,ALCOHOL,PIWO ZYWIEC 0_5 L B/ALK. B/ZWR,1,1.69
299,2018-01-03,ALCOHOL,PIWO ZYWIEC 0_5L BUTELKA,20,1.7425
300,2018-01-03,ALCOHOL,PIWO ZYWIEC PORTER 0_5L,3,3.0
301,2018-01-03,ALCOHOL,PIWO ZYWIEC PUSZKA 0_5L,7,1.95
302,2018-01-04,ALCOHOL,HEINEKEN 0_65 L,3,2.97
303,2018-01-04,ALCOHOL,PIWO BOJAN  WIELKOP.0_5 L B/ZW,3,2.5
304,2018-01-04,ALCOHOL,PIWO BOJAN FAJRANT 0_5 L B/ZWR,2,1.79
305,2018-01-04,ALCOHOL,PIWO BOJAN TOPOREK 0_5 L,B/ZW,4.0
306,2018-01-04,ALCOHOL,PIWO CIECHAN EKSPORTOWE 0_5 L BUT/ZWROT,2,2.68
307,2018-01-04,ALCOHOL,PIWO CIECHAN MIODOWE 0_5 L B/ZW,2,3.78
308,2018-01-04,ALCOHOL,PIWO DEBOWE MOCNE 0_5L BUTELKA,20,1.82
309,2018-01-04,ALCOHOL,PIWO DEBOWE MOCNE 0_5L PUSZKA,16,2.385
310,2018-01-04,ALCOHOL,PIWO DESPERADOS 0_4 L,5,2.18
311,2018-01-04,ALCOHOL,PIWO DESPERADOS RED 0_4 L,4,2.49
312,2018-01-04,ALCOHOL,PIWO EB 0_5 L B/ZWR,19,1.5
313,2018-01-04,ALCOHOL,PIWO EB 0_5 L PUSZKA,4,1.78
314,2018-01-04,ALCOHOL,PIWO FOX 0_5 L PUSZKA MOCNE,71,1.27
315,2018-01-04,ALCOHOL,PIWO FOX 0_5L PUSZKA JASNE,66,1.12
316,2018-01-04,ALCOHOL,PIWO HARNAS 0_5L BUTELKA,2,1.23
317,2018-01-04,ALCOHOL,PIWO HEINEKEN 0_5L B BEZ ZWROT,1,2.42
318,2018-01-04,ALCOHOL,PIWO KARMI 0_5L BUT /ZWROT,3,2.15
319,2018-01-04,ALCOHOL,PIWO KASZTELAN 0_5 BUTELKA,8,1.39
320,2018-01-04,ALCOHOL,PIWO KOZEL 0_5 L B/ZW CERNY,1,1.98
321,2018-01-04,ALCOHOL,PIWO KSIAZECE 0_5 B/ZWROT CZERWONY,4,2.15
322,2018-01-04,ALCOHOL,PIWO KSIAZECE IPA 0_5 B/ZWR,20,2.68
323,2018-01-04,ALCOHOL,PIWO KSIAZECE PSZENICZNE 0_5 B/ZWR,5,2.43
324,2018-01-04,ALCOHOL,PIWO LECH  FREE 0_5 L  B/ZWR,8,2.02
325,2018-01-04,ALCOHOL,PIWO LECH 0_5 L ORANGE  PUSZKA,4,2.44
326,2018-01-04,ALCOHOL,PIWO LECH FREE B/A.Z LIMON 0_33 B/BZW,6,1.6
327,2018-01-04,ALCOHOL,PIWO LECH ICE MOITO 0_5 L PUSZKA,4,2.44
328,2018-01-04,ALCOHOL,PIWO LECH PILS 0_5L BUTELKA,135,1.75
329,2018-01-04,ALCOHOL,PIWO LECH PILS 0_5L PUSZKA,87,1.99
330,2018-01-04,ALCOHOL,PIWO LECH PREMIUM 0_33L BUT.B/ZWROT.,11,1.93
331,2018-01-04,ALCOHOL,PIWO LECH PREMIUM 0_5L  PUSZKA,84,1.99
332,2018-01-04,ALCOHOL,PIWO LECH PREMIUM 0_5L BUTELKA,122,1.7072131147541
333,2018-01-04,ALCOHOL,PIWO LECH SHANDY 0_5 BUT,21,1.9885714285714298
334,2018-01-04,ALCOHOL,PIWO LEZAJSK CHMIEL 0_5 L B/BEZ,5,1.52
335,2018-01-04,ALCOHOL,PIWO LOMZA EXPORT 0_5L BUT/BEZ.,18,1.68
336,2018-01-04,ALCOHOL,PIWO LWOWEK  JANKES 0_5 L B/ZWROT,1,4.41
337,2018-01-04,ALCOHOL,PIWO LWOWEK MALINA 0_5 L B/ZW,6,2.78
338,2018-01-04,ALCOHOL,PIWO LWOWEK PORTER 0_5 L B/ZWR,2,3.89
339,2018-01-04,ALCOHOL,PIWO LWÓWEK 0_5 L B/ZWR,5,2.73
340,2018-01-04,ALCOHOL,PIWO MOCNE POLSKIE 0_33L,32,1.06
341,2018-01-04,ALCOHOL,PIWO NAMYS?OW 0_5 B/BEZW,17,1.33
342,2018-01-04,ALCOHOL,PIWO OKOCIM PILS 0_5 B/ZWROTNA,3,1.57
343,2018-01-04,ALCOHOL,PIWO PRAZUBR NIEP.0_5 B/ZW,12,1.41
344,2018-01-04,ALCOHOL,PIWO REDDS BIANCO 0_4 B/BEZ,4,2.53
345,2018-01-04,ALCOHOL,PIWO REDDS BIANCO 0_5 L PUSZKA,4,2.72
346,2018-01-04,ALCOHOL,PIWO REDDS MALINOWE PUSZKA 0_5L,8,2.72
347,2018-01-04,ALCOHOL,PIWO REDDS MALINOWY 0_4  BEZ/ZWR,7,2.46428571428571
348,2018-01-04,ALCOHOL,PIWO REDDS RED 0_4 ZURAWIN 0_4 B/BEZW,1,2.63
349,2018-01-04,ALCOHOL,PIWO SAMERSBY ERDEFLOWER 0_4 B/BZ,5,3.19
350,2018-01-04,ALCOHOL,PIWO SAMERSBY WATERMELON 0_4 B/B/ZW,13,3.19
351,2018-01-04,ALCOHOL,PIWO SOMERSBY  0_4 B/BEZW,4,2.77
352,2018-01-04,ALCOHOL,PIWO SOMERSBY  WOTERMELON 0_5 PUSZKA,20,2.95
353,2018-01-04,ALCOHOL,PIWO SOMERSBY 0_4 L BUTELKA BLACKBERRY,24,3.19
354,2018-01-04,ALCOHOL,PIWO TATRA JASNE PE?NE 0_5L BUTELKA ZÓ?T,156,1.39
355,2018-01-04,ALCOHOL,PIWO TYSKIE 0_5L BUTELKA,341,1.56184750733138
356,2018-01-04,ALCOHOL,PIWO TYSKIE KLASYCZNE 0_5 BUT.ZW,8,1.6975
357,2018-01-04,ALCOHOL,PIWO TYSKIE PUSZKA 0_5L,151,1.91430463576159
358,2018-01-04,ALCOHOL,PIWO TYSKIE REDLER CYT.0_5 L PUSZKA,4,2.46
359,2018-01-04,ALCOHOL,PIWO WARKA 0_5L BUT.JASNE PE?NE,42,1.5766666666666698
360,2018-01-04,ALCOHOL,PIWO WARKA 0_5L PUSZKA,2,1.74
361,2018-01-04,ALCOHOL,PIWO WARKA RADL JAB+GRUSZKA 0_5 L PUSZ,5,2.314
362,2018-01-04,ALCOHOL,PIWO WARKA RADLER 0% MIETA B/ZWROT,10,2.05
363,2018-01-04,ALCOHOL,PIWO WARKA RADLER 0% PUSZKA,11,2.43
364,2018-01-04,ALCOHOL,PIWO WARKA RADLER 0_5 L BUT.,24,1.78
365,2018-01-04,ALCOHOL,PIWO WARKA RADLER MALI+CYTR 0_5 L PUSZKA,8,2.2675
366,2018-01-04,ALCOHOL,PIWO WARKA RADLLER CZ_PORZE_ 0_5 L B/ZW,6,1.83
367,2018-01-04,ALCOHOL,PIWO WOJAK 0_5 L BUTELKA JASNE,178,1.19741573033708
368,2018-01-04,ALCOHOL,PIWO ZATECKY 0_5 L B/ZWROT,3,1.71
369,2018-01-04,ALCOHOL,PIWO ZUBR 0_5L BUTELKA,2082,1.33871277617675
370,2018-01-04,ALCOHOL,PIWO ZUBR 0_5L PUSZKA,255,1.74
371,2018-01-04,ALCOHOL,PIWO ZYWIEC 0_5 L B/ALK. B/ZWR,8,1.69
372,2018-01-04,ALCOHOL,PIWO ZYWIEC 0_5L BUTELKA,25,1.93
373,2018-01-04,ALCOHOL,PIWO ZYWIEC PORTER 0_5L,1,3.0
374,2018-01-04,ALCOHOL,PIWO ZYWIEC PUSZKA 0_5L,13,2.14
375,2018-01-05,ALCOHOL,PIWO BOJAN  WIELKOP.0_5 L B/ZW,5,2.5
376,2018-01-05,ALCOHOL,PIWO BOJAN FAJRANT 0_5 L B/ZWR,5,1.79
377,2018-01-05,ALCOHOL,PIWO BOJAN KOKOS 0_5 L B/ZWR,1,3.02
378,2018-01-05,ALCOHOL,PIWO BOJAN SZWEJK 0_5 L B/ZWROT,4,2.37
379,2018-01-05,ALCOHOL,PIWO BOJAN TOPOREK 0_5 L,B/ZW,2.0
380,2018-01-05,ALCOHOL,PIWO BRANIEWO 0_5 L B/BEZW,1,2.06
381,2018-01-05,ALCOHOL,PIWO CIECHAN EKSPORTOWE 0_5 L BUT/ZWROT,1,2.68
382,2018-01-05,ALCOHOL,PIWO CIECHAN MIODOWE 0_5 L B/ZW,1,3.78
383,2018-01-05,ALCOHOL,PIWO DEBOWE MOCNE 0_5L BUTELKA,45,1.82
384,2018-01-05,ALCOHOL,PIWO DEBOWE MOCNE 0_5L PUSZKA,16,2.3125
385,2018-01-05,ALCOHOL,PIWO DESPERADOS 0_4 L,18,2.34666666666667
386,2018-01-05,ALCOHOL,PIWO DESPERADOS RED 0_4 L,6,2.49
387,2018-01-05,ALCOHOL,PIWO DLA PANA TO 0_5 L B/BEZW,4,4.06
388,2018-01-05,ALCOHOL,PIWO EARL GREY 0_5 L B/BEZW,4,4.06
389,2018-01-05,ALCOHOL,PIWO EB 0_5 L B/ZWR,21,1.5876190476190501
390,2018-01-05,ALCOHOL,PIWO EB 0_5 L PUSZKA,7,1.78
391,2018-01-05,ALCOHOL,PIWO FOX 0_5 L PUSZKA MOCNE,109,1.22229357798165
392,2018-01-05,ALCOHOL,PIWO FOX 0_5L PUSZKA JASNE,39,1.12
393,2018-01-05,ALCOHOL,PIWO GOZDZILLA 0_5 L B/BEZW,4,4.07
394,2018-01-05,ALCOHOL,PIWO HARNAS 0_5L BUTELKA,7,1.32
395,2018-01-05,ALCOHOL,PIWO HEINEKEN 0_5L B BEZ ZWROT,4,2.42
396,2018-01-05,ALCOHOL,PIWO KASZTELAN 0_5 BUTELKA,5,1.39
397,2018-01-05,ALCOHOL,PIWO KOZEL 0_5 L B/ZW CERNY,4,1.825
398,2018-01-05,ALCOHOL,PIWO KSIAZECE 0_5 B/ZWROT CZERWONY,2,2.33
399,2018-01-05,ALCOHOL,PIWO KSIAZECE IPA 0_5 B/ZWR,5,3.13
400,2018-01-05,ALCOHOL,PIWO KSIAZECE PSZENICZNE 0_5 B/ZWR,2,2.43
401,2018-01-05,ALCOHOL,PIWO LECH  FREE 0_5 L  B/ZWR,5,1.75
402,2018-01-05,ALCOHOL,PIWO LECH FREE B/A.Z LIMON 0_33 B/BZW,12,1.6
403,2018-01-05,ALCOHOL,PIWO LECH ICE MOITO 0_5 L PUSZKA,6,2.3
404,2018-01-05,ALCOHOL,PIWO LECH PILS 0_5L BUTELKA,117,1.7910256410256398
405,2018-01-05,ALCOHOL,PIWO LECH PILS 0_5L PUSZKA,32,2.085
406,2018-01-05,ALCOHOL,PIWO LECH PREMIUM 0_33L BUT.B/ZWROT.,11,1.93
407,2018-01-05,ALCOHOL,PIWO LECH PREMIUM 0_5L  PUSZKA,34,2.04235294117647
408,2018-01-05,ALCOHOL,PIWO LECH PREMIUM 0_5L BUTELKA,151,1.6972847682119199
409,2018-01-05,ALCOHOL,PIWO LECH SHANDE ICE 0_5L PUSZKA,4,2.3
410,2018-01-05,ALCOHOL,PIWO LECH SHANDY 0_5 BUT,26,1.95576923076923
411,2018-01-05,ALCOHOL,PIWO LWOWEK MALINA 0_5 L B/ZW,3,2.78
412,2018-01-05,ALCOHOL,PIWO LWÓWEK 0_5 L B/ZWR,1,2.73
413,2018-01-05,ALCOHOL,PIWO MOCNE POLSKIE 0_33L,46,1.03652173913043
414,2018-01-05,ALCOHOL,PIWO NAMYS?OW 0_5 B/BEZW,21,1.33
415,2018-01-05,ALCOHOL,PIWO OKOCIM RADLER TRUSKAWKA 0_5 L B/ZWR,5,1.83
416,2018-01-05,ALCOHOL,PIWO PERLA MIODOWA 0_5 L B/BEZW,1,2.1
417,2018-01-05,ALCOHOL,PIWO PRAZUBR 0_5 L PUSZKA,7,2.23
418,2018-01-05,ALCOHOL,PIWO PRAZUBR NIEP.0_5 B/ZW,4,1.41
419,2018-01-05,ALCOHOL,PIWO REDDS BIANCO 0_4 B/BEZ,3,2.53
420,2018-01-05,ALCOHOL,PIWO REDDS BIANCO 0_5 L PUSZKA,1,2.72
421,2018-01-05,ALCOHOL,PIWO REDDS MALINOWE PUSZKA 0_5L,16,2.72
422,2018-01-05,ALCOHOL,PIWO REDDS RED 0_4 ZURAWIN 0_4 B/BEZW,3,2.63
423,2018-01-05,ALCOHOL,PIWO REEDS 0_5L PUSZKA JABLKOWE,7,2.32
424,2018-01-05,ALCOHOL,PIWO SAMERSBY  0_500 ML PUSZKA,6,2.77
425,2018-01-05,ALCOHOL,PIWO SAMERSBY BLACKBERRY 0_5 L PUSZKA,11,2.77
426,2018-01-05,ALCOHOL,PIWO SAMERSBY ERDEFLOWER 0_4 B/BZ,8,3.19
427,2018-01-05,ALCOHOL,PIWO SAMERSBY WATERMELON 0_4 B/B/ZW,40,2.62
428,2018-01-05,ALCOHOL,PIWO SOMERSBY  0_4 B/BEZW,19,2.77
429,2018-01-05,ALCOHOL,PIWO SOMERSBY  WOTERMELON 0_5 PUSZKA,12,2.8541666666666696
430,2018-01-05,ALCOHOL,PIWO SOMERSBY 0_4 L BUTELKA BLACKBERRY,20,3.145
431,2018-01-05,ALCOHOL,PIWO SOMERSBY 0_5 PUSZKA,8,2.65
432,2018-01-05,ALCOHOL,PIWO SROGIE LANIE 0_5 L B/BEZWROT,4,4.89
433,2018-01-05,ALCOHOL,PIWO TATRA JASNE PE?NE 0_5L BUTELKA ZÓ?T,119,1.3930252100840301
434,2018-01-05,ALCOHOL,PIWO TATRA PILS 0_5L PUSZKA,12,1.81
435,2018-01-05,ALCOHOL,PIWO TYSKIE 0_5 L BUT.NIEPAST.,7,1.95
436,2018-01-05,ALCOHOL,PIWO TYSKIE 0_5L BUTELKA,548,1.61
437,2018-01-05,ALCOHOL,PIWO TYSKIE KLASYCZNE 0_5 BUT.ZW,13,1.73
438,2018-01-05,ALCOHOL,PIWO TYSKIE PUSZKA 0_5L,141,1.96475177304965
439,2018-01-05,ALCOHOL,PIWO WARKA 0_5L BUT.JASNE PE?NE,44,1.57590909090909
440,2018-01-05,ALCOHOL,PIWO WARKA 0_5L PUSZKA,8,1.74
441,2018-01-05,ALCOHOL,PIWO WARKA RADL JAB+GRUSZKA 0_5 L PUSZ,1,2.33
442,2018-01-05,ALCOHOL,PIWO WARKA RADLER 0% MIETA B/ZWROT,8,2.05
443,2018-01-05,ALCOHOL,PIWO WARKA RADLER 0% PUSZKA,12,2.43
444,2018-01-05,ALCOHOL,PIWO WARKA RADLER 0_5 L BUT.,28,1.78
445,2018-01-05,ALCOHOL,PIWO WARKA RADLER 0_5 PUSZKA,4,2.1
446,2018-01-05,ALCOHOL,PIWO WARKA RADLER CZAR_PORZE.0_5 L PUSZ,8,1.95
447,2018-01-05,ALCOHOL,PIWO WARKA RADLER MAL+CYTR .0_5 B/ZWR,3,1.59
448,2018-01-05,ALCOHOL,PIWO WARKA RADLER MALI+CYTR 0_5 L PUSZKA,2,1.95
449,2018-01-05,ALCOHOL,PIWO WARKA RADLLER CZ_PORZE_ 0_5 L B/ZW,15,1.83
450,2018-01-05,ALCOHOL,PIWO WARZACY Z CHMIELEM 0_5 L B/BEZWROT,4,4.06
451,2018-01-05,ALCOHOL,PIWO WOJAK 0_5 L BUTELKA JASNE,250,1.18784
452,2018-01-05,ALCOHOL,PIWO ZAMKOWE 0_5 L B/BEZW,4,1.82
453,2018-01-05,ALCOHOL,PIWO ZATECKY 0_5 L B/ZWROT,3,1.71
454,2018-01-05,ALCOHOL,PIWO ZUBR 0_5L BUTELKA,2392,1.39726170568562
455,2018-01-05,ALCOHOL,PIWO ZUBR 0_5L PUSZKA,300,1.7378
456,2018-01-05,ALCOHOL,PIWO ZYWIEC 0_5 L B/ALK. B/ZWR,2,1.69
457,2018-01-05,ALCOHOL,PIWO ZYWIEC 0_5L BUTELKA,19,1.93
458,2018-01-05,ALCOHOL,PIWO ZYWIEC PUSZKA 0_5L,27,2.14
459,2018-01-06,ALCOHOL,PIWO 3 CNOTY 0_5 L B/BEZW,3,5.62666666666667
460,2018-01-06,ALCOHOL,PIWO BOJAN  WIELKOP.0_5 L B/ZW,6,2.5
461,2018-01-06,ALCOHOL,PIWO BOJAN FAJRANT 0_5 L B/ZWR,12,1.79
462,2018-01-06,ALCOHOL,PIWO BOJAN KOKOS 0_5 L B/ZWR,3,3.02
463,2018-01-06,ALCOHOL,PIWO BOJAN STRAZACKIE 0_5 L B/ZW,2,2.63
464,2018-01-06,ALCOHOL,PIWO BOJAN SZWEJK 0_5 L B/ZWROT,4,2.37
465,2018-01-06,ALCOHOL,PIWO BOJAN TOPOREK 0_5 L,B/ZW,4.0
466,2018-01-06,ALCOHOL,PIWO BRANIEWO 0_5 L B/BEZW,5,2.06
467,2018-01-06,ALCOHOL,PIWO BYCZE 0_5 L B/ZWROT,47,2.55
468,2018-01-06,ALCOHOL,PIWO DEBOWE MOCNE 0_5L BUTELKA,42,1.82
469,2018-01-06,ALCOHOL,PIWO DEBOWE MOCNE 0_5L PUSZKA,4,2.3
470,2018-01-06,ALCOHOL,PIWO DESPERADOS 0_4 L,17,2.68
471,2018-01-06,ALCOHOL,PIWO DESPERADOS RED 0_4 L,3,2.43
472,2018-01-06,ALCOHOL,PIWO DLA PANA TO 0_5 L B/BEZW,7,4.06
473,2018-01-06,ALCOHOL,PIWO DZIKI SAD CZERESNIA 4_5% 0_4 ML B/B,4,2.25
474,2018-01-06,ALCOHOL,PIWO EARL GREY 0_5 L B/BEZW,10,4.06
475,2018-01-06,ALCOHOL,PIWO EB 0_5 L B/ZWR,22,1.96
476,2018-01-06,ALCOHOL,PIWO EB 0_5 L PUSZKA,21,1.86
477,2018-01-06,ALCOHOL,PIWO FOX 0_5 L PUSZKA MOCNE,97,1.27
478,2018-01-06,ALCOHOL,PIWO FOX 0_5L PUSZKA JASNE,20,1.12
479,2018-01-06,ALCOHOL,PIWO GOZDZILLA 0_5 L B/BEZW,4,4.07
480,2018-01-06,ALCOHOL,PIWO HARNAS 0_5L BUTELKA,27,1.32
481,2018-01-06,ALCOHOL,PIWO HEINEKEN 0_5L B BEZ ZWROT,12,2.32416666666667
482,2018-01-06,ALCOHOL,PIWO KASZTELAN 0_5 BUTELKA,4,1.39
483,2018-01-06,ALCOHOL,PIWO KOZEL 0_5 L B/ZW,4,1.67
484,2018-01-06,ALCOHOL,PIWO KOZEL 0_5 L B/ZW CERNY,3,1.67
485,2018-01-06,ALCOHOL,PIWO KSIAZECE 0_5 B/ZWROT CZERWONY,6,2.33
486,2018-01-06,ALCOHOL,PIWO KSIAZECE 0_5 PORTER B/ZWROT,3,3.13
487,2018-01-06,ALCOHOL,PIWO KSIAZECE IPA 0_5 B/ZWR,7,2.76571428571429
488,2018-01-06,ALCOHOL,PIWO KSIAZECE PSZENICZNE 0_5 B/ZWR,4,2.34
489,2018-01-06,ALCOHOL,PIWO LECH  FREE 0_5 L  B/ZWR,37,1.56081081081081
490,2018-01-06,ALCOHOL,PIWO LECH 0_5 L ORANGE  PUSZKA,4,2.3
491,2018-01-06,ALCOHOL,PIWO LECH FREE 0_5 L PUSZKA,11,2.65727272727273
492,2018-01-06,ALCOHOL,PIWO LECH FREE B/A.Z LIMON 0_33 B/BZW,12,1.6
493,2018-01-06,ALCOHOL,PIWO LECH ICE MOITO 0_5 L PUSZKA,2,2.3
494,2018-01-06,ALCOHOL,PIWO LECH ORANGE 0_5 L B/ZWROT,7,1.89
495,2018-01-06,ALCOHOL,PIWO LECH PILS 0_5L BUTELKA,150,1.87
496,2018-01-06,ALCOHOL,PIWO LECH PILS 0_5L PUSZKA,20,2.18
497,2018-01-06,ALCOHOL,PIWO LECH PREMIUM 0_33L BUT.B/ZWROT.,1,1.93
498,2018-01-06,ALCOHOL,PIWO LECH PREMIUM 0_5L  PUSZKA,45,2.03733333333333
499,2018-01-06,ALCOHOL,PIWO LECH PREMIUM 0_5L BUTELKA,154,1.69454545454545
500,2018-01-06,ALCOHOL,PIWO LECH SHANDY 0_5 BUT,53,1.87415094339623
501,2018-01-06,ALCOHOL,PIWO LWOWEK MALINA 0_5 L B/ZW,4,2.78
502,2018-01-06,ALCOHOL,PIWO LWÓWEK 0_5 L B/ZWR,5,2.73
503,2018-01-06,ALCOHOL,PIWO MOCNE POLSKIE 0_33L,42,1.02
504,2018-01-06,ALCOHOL,PIWO NAMYS?OW 0_5 B/BEZW,1,1.33
505,2018-01-06,ALCOHOL,PIWO OKOCIM RADLER 0_5 L B/ZWR OWCE LES,3,1.78
506,2018-01-06,ALCOHOL,PIWO OKOCIM REDLER 0_5 B/ZW GREJFR,10,1.78
507,2018-01-06,ALCOHOL,PIWO PERLA MIODOWA 0_5 L B/BEZW,14,2.1
508,2018-01-06,ALCOHOL,PIWO PRAZUBR 0_5 L PUSZKA,1,2.23
509,2018-01-06,ALCOHOL,PIWO REDD`S APPLE 0_4L BUT.B\ZWR.,1,2.43
510,2018-01-06,ALCOHOL,PIWO REDDS BIANCO 0_4 B/BEZ,5,2.51
511,2018-01-06,ALCOHOL,PIWO REDDS BIANCO 0_5 L PUSZKA,11,2.72
512,2018-01-06,ALCOHOL,PIWO REDDS MALINOWY 0_4  BEZ/ZWR,6,2.45
513,2018-01-06,ALCOHOL,PIWO REDDS RED 0_4 ZURAWIN 0_4 B/BEZW,3,2.63
514,2018-01-06,ALCOHOL,PIWO REEDS 0_5L PUSZKA JABLKOWE,5,2.32
515,2018-01-06,ALCOHOL,PIWO SAMERSBY  0_500 ML PUSZKA,3,2.77
516,2018-01-06,ALCOHOL,PIWO SAMERSBY BLACKBERRY 0_5 L PUSZKA,1,2.77
517,2018-01-06,ALCOHOL,PIWO SAMERSBY ERDEFLOWER 0_4 B/BZ,8,3.19
518,2018-01-06,ALCOHOL,PIWO SAMERSBY WATERMELON 0_4 B/B/ZW,15,3.0380000000000003
519,2018-01-06,ALCOHOL,PIWO SOMERSBY  WOTERMELON 0_5 PUSZKA,11,2.72
520,2018-01-06,ALCOHOL,PIWO SOMERSBY 0_4 L BUTELKA BLACKBERRY,18,2.89
521,2018-01-06,ALCOHOL,PIWO SROGIE LANIE 0_5 L B/BEZWROT,3,4.89
522,2018-01-06,ALCOHOL,PIWO TATRA JASNE PE?NE 0_5L BUTELKA ZÓ?T,168,1.4
523,2018-01-06,ALCOHOL,PIWO TATRA PILS 0_5L PUSZKA,12,1.81
524,2018-01-06,ALCOHOL,PIWO TYSKIE 0_5 L BUT.NIEPAST.,4,1.85
525,2018-01-06,ALCOHOL,PIWO TYSKIE 0_5L BUTELKA,807,1.61881040892193
526,2018-01-06,ALCOHOL,PIWO TYSKIE KLASYCZNE 0_5 BUT.ZW,14,1.68
527,2018-01-06,ALCOHOL,PIWO TYSKIE PUSZKA 0_5L,161,1.99832298136646
528,2018-01-06,ALCOHOL,PIWO WARKA 0_5L BUT.JASNE PE?NE,34,1.49
529,2018-01-06,ALCOHOL,PIWO WARKA 0_5L PUSZKA,12,1.85
530,2018-01-06,ALCOHOL,PIWO WARKA RADLER  0% PUSZKA CYTRYNA,1,2.29
531,2018-01-06,ALCOHOL,PIWO WARKA RADLER 0_5 L BUT.,14,1.79928571428571
532,2018-01-06,ALCOHOL,PIWO WARKA RADLER 0_5 PUSZKA,6,2.195
533,2018-01-06,ALCOHOL,PIWO WARKA RADLER CZAR_PORZE.0_5 L PUSZ,1,1.95
534,2018-01-06,ALCOHOL,PIWO WARKA RADLER JAB+GRUSZKA 0_5 LB/ZW,13,1.96
535,2018-01-06,ALCOHOL,PIWO WARKA RADLER MAL+CYTR .0_5 B/ZWR,7,1.59
536,2018-01-06,ALCOHOL,PIWO WARKA RADLER O% 0_5 B/Z,25,1.78
537,2018-01-06,ALCOHOL,PIWO WARKA STRONG BUTELKA,17,2.14
538,2018-01-06,ALCOHOL,PIWO WARZACY Z CHMIELEM 0_5 L B/BEZWROT,8,4.06
539,2018-01-06,ALCOHOL,PIWO WOJAK 0_5 L BUTELKA JASNE,360,1.1821111111111102
540,2018-01-06,ALCOHOL,PIWO ZA WSZELKA CENE 0_5 L,4,5.72
541,2018-01-06,ALCOHOL,PIWO ZAMKOWE 0_5 L B/BEZW,13,1.82
542,2018-01-06,ALCOHOL,PIWO ZUBR 0_5L BUTELKA,2307,1.40612483745124
543,2018-01-06,ALCOHOL,PIWO ZUBR 0_5L PUSZKA,219,1.75666666666667
544,2018-01-06,ALCOHOL,PIWO ZYWIEC 0_5 L B/ALK. B/ZWR,2,1.98
545,2018-01-06,ALCOHOL,PIWO ZYWIEC 0_5L BUTELKA,24,1.96541666666667
546,2018-01-06,ALCOHOL,PIWO ZYWIEC PUSZKA 0_5L,19,2.14
547,2018-01-07,ALCOHOL,PIWO 3 CNOTY 0_5 L B/BEZW,10,4.88
548,2018-01-07,ALCOHOL,PIWO BOJAN  WIELKOP.0_5 L B/ZW,4,2.5
549,2018-01-07,ALCOHOL,PIWO BOJAN FAJRANT 0_5 L B/ZWR,10,1.79
550,2018-01-07,ALCOHOL,PIWO BOJAN IPA 0_5 L B/ZWR,2,3.05
551,2018-01-07,ALCOHOL,PIWO BOJAN KOKOS 0_5 L B/ZWR,3,3.02
552,2018-01-07,ALCOHOL,PIWO BOJAN STRAZACKIE 0_5 L B/ZW,6,2.63
553,2018-01-07,ALCOHOL,PIWO BOJAN TOPOREK 0_5 L,B/ZW,5.0
554,2018-01-07,ALCOHOL,PIWO BYCZE 0_5 L B/ZWROT,23,2.55
555,2018-01-07,ALCOHOL,PIWO DEBOWE MOCNE 0_5L BUTELKA,80,1.82
556,2018-01-07,ALCOHOL,PIWO DEBOWE MOCNE 0_5L PUSZKA,4,2.3
557,2018-01-07,ALCOHOL,PIWO DESPERADOS 0_4 L,27,2.61333333333333
558,2018-01-07,ALCOHOL,PIWO DLA PANA TO 0_5 L B/BEZW,5,4.06
559,2018-01-07,ALCOHOL,PIWO DZIKI SAD BUTELKA 0_4,3,1.94
560,2018-01-07,ALCOHOL,PIWO DZIKI SAD CZERESNIA 4_5% 0_4 ML B/B,9,2.07
561,2018-01-07,ALCOHOL,PIWO EARL GREY 0_5 L B/BEZW,10,4.06
562,2018-01-07,ALCOHOL,PIWO EB 0_5 L B/ZWR,13,1.96
563,2018-01-07,ALCOHOL,PIWO EB 0_5 L PUSZKA,8,1.92
564,2018-01-07,ALCOHOL,PIWO FOX 0_5 L PUSZKA MOCNE,73,1.27
565,2018-01-07,ALCOHOL,PIWO FOX 0_5L PUSZKA JASNE,50,1.12
566,2018-01-07,ALCOHOL,PIWO GOZDZILLA 0_5 L B/BEZW,8,4.07
567,2018-01-07,ALCOHOL,PIWO HARNAS 0_5L BUTELKA,20,1.3230000000000002
568,2018-01-07,ALCOHOL,PIWO HEINEKEN 0_5 L BUT/BEZW 0%,6,2.19
