id,title,var,value
9425,Soldier,cast_0,Kurt Russell
25769,Carriers,cast_0,Lou Taylor Pucci
23685,Monkeybone,cast_0,Brendan Fraser
11866,Flight of the Phoenix,cast_0,Dennis Quaid
9741,Unbreakable,cast_0,Bruce Willis
211672,Minions,cast_0,Sandra Bullock
23629,Sucker Punch,cast_0,Emily Browning
8688,Snake Eyes,cast_0,Nicolas Cage
10153,Sphere,cast_0,Dustin Hoffman
153518,The Angry Birds Movie,cast_0,Jason Sudeikis
8676,Fool's Gold,cast_0,Matthew McConaughey
20829,Funny People,cast_0,Adam Sandler
4349,The Kingdom,cast_0,Jamie Foxx
9718,Talladega Nights: The Ballad of Ricky Bobby,cast_0,Will Ferrell
10808,Dr. Dolittle 2,cast_0,Eddie Murphy
197,Braveheart,cast_0,Mel Gibson
25,Jarhead,cast_0,Jamie Foxx
35,The Simpsons Movie,cast_0,Dan Castellaneta
11086,The Majestic,cast_0,Jim Carrey
10477,Driven,cast_0,Kip Pardue
1997,Two Brothers,cast_0,Maï Anh Le
6947,The Village,cast_0,Bryce Dallas Howard
3050,Doctor Dolittle,cast_0,Eddie Murphy
2675,Signs,cast_0,Mel Gibson
809,Shrek 2,cast_0,Mike Myers
920,Cars,cast_0,Owen Wilson
4806,Runaway Bride,cast_0,Julia Roberts
7451,xXx,cast_0,Vin Diesel
228165,The SpongeBob Movie: Sponge Out of Water,cast_0,Tom Kenny
3595,Ransom,cast_0,Mel Gibson
16869,Inglourious Basterds,cast_0,Brad Pitt
879,Hook,cast_0,Robin Williams
1573,Die Hard 2,cast_0,Bruce Willis
9257,S.W.A.T.,cast_0,Samuel L. Jackson
1903,Vanilla Sky,cast_0,Tom Cruise
9697,Lady in the Water,cast_0,Paul Giamatti
395,AVP: Alien vs. Predator,cast_0,Sanaa Lathan
23398,Alvin and the Chipmunks: The Squeakquel,cast_0,Zachary Levi
10590,We Were Soldiers,cast_0,Mel Gibson
117263,Olympus Has Fallen,cast_0,Gerard Butler
200,Star Trek: Insurrection,cast_0,Patrick Stewart
44943,Battle: Los Angeles,cast_0,Aaron Eckhart
587,Big Fish,cast_0,Ewan McGregor
10395,Wolf,cast_0,Jack Nicholson
57212,War Horse,cast_0,Tom Hiddleston
152760,The Monuments Men,cast_0,Matt Damon
2756,The Abyss,cast_0,Ed Harris
33909,Wall Street: Money Never Sleeps,cast_0,Michael Douglas
49017,Dracula Untold,cast_0,Luke Evans
9882,The Siege,cast_0,Denzel Washington
2270,Stardust,cast_0,Claire Danes
978,Seven Years in Tibet,cast_0,Brad Pitt
44564,The Dilemma,cast_0,Kevin James
3132,Bad Company,cast_0,Anthony Hopkins
8814,Doom,cast_0,Dwayne Johnson
8427,I Spy,cast_0,Eddie Murphy
52520,Underworld: Awakening,cast_0,Kate Beckinsale
80585,Rock of Ages,cast_0,Julianne Hough
10592,Hart's War,cast_0,Bruce Willis
49021,Killer Elite,cast_0,Jason Statham
11535,Rollerball,cast_0,Chris Klein
10550,Ballistic: Ecks vs. Sever,cast_0,Antonio Banderas
11258,Hard Rain,cast_0,Morgan Freeman
12610,Osmosis Jones,cast_0,Chris Rock
59981,Legends of Oz: Dorothy's Return,cast_0,Lea Michele
201088,Blackhat,cast_0,Chris Hemsworth
5137,Sky Captain and the World of Tomorrow,cast_0,Jude Law
3093,Basic Instinct 2,cast_0,Sharon Stone
107846,Escape Plan,cast_0,Sylvester Stallone
188207,The Legend of Hercules,cast_0,Kellan Lutz
4614,The Sum of All Fears,cast_0,Ben Affleck
24021,The Twilight Saga: Eclipse,cast_0,Kristen Stewart
11371,The Score,cast_0,Robert De Niro
20352,Despicable Me,cast_0,Steve Carell
11517,Money Train,cast_0,Wesley Snipes
214756,Ted 2,cast_0,Mark Wahlberg
26428,Agora,cast_0,Rachel Weisz
9824,Mystery Men,cast_0,Ben Stiller
48988,Hall Pass,cast_0,Owen Wilson
9008,The Insider,cast_0,Al Pacino
300673,The Finest Hours,cast_0,Chris Pine
12113,Body of Lies,cast_0,Leonardo DiCaprio
38778,Dinner for Schmucks,cast_0,Steve Carell
72331,Abraham Lincoln: Vampire Hunter,cast_0,Benjamin Walker
1844,Entrapment,cast_0,Sean Connery
846,The X Files,cast_0,David Duchovny
9703,The Last Legion,cast_0,Colin Firth
857,Saving Private Ryan,cast_0,Tom Hanks
136797,Need for Speed,cast_0,Aaron Paul
3981,What Women Want,cast_0,Helen Hunt
425,Ice Age,cast_0,Ray Romano
6171,Dreamcatcher,cast_0,Morgan Freeman
72976,Lincoln,cast_0,Daniel Day-Lewis
603,The Matrix,cast_0,Keanu Reeves
568,Apollo 13,cast_0,Tom Hanks
9021,The Santa Clause 2,cast_0,Tim Allen
82695,Les Misérables,cast_0,Hugh Jackman
9489,You've Got Mail,cast_0,Tom Hanks
12133,Step Brothers,cast_0,Will Ferrell
9342,The Mask of Zorro,cast_0,Antonio Banderas
41733,Due Date,cast_0,Robert Downey Jr.
227306,Unbroken,cast_0,Jack O'Connell
5551,Space Cowboys,cast_0,Clint Eastwood
9350,Cliffhanger,cast_0,Sylvester Stallone
9208,Broken Arrow,cast_0,John Travolta
4244,The Kid,cast_0,Bruce Willis
1852,World Trade Center,cast_0,Nicolas Cage
11820,Mona Lisa Smile,cast_0,Julia Roberts
76493,The Dictator,cast_0,Sacha Baron Cohen
345,Eyes Wide Shut,cast_0,Tom Cruise
196867,Annie,cast_0,Quvenzhané Wallis
256591,Focus,cast_0,Will Smith
59962,This Means War,cast_0,Reese Witherspoon
36648,Blade: Trinity,cast_0,Wesley Snipes
1880,Red Dawn,cast_0,Patrick Swayze
9440,Primary Colors,cast_0,John Travolta
71679,Resident Evil: Retribution,cast_0,Milla Jovovich
10483,Death Race,cast_0,Jason Statham
11412,The Long Kiss Goodnight,cast_0,Geena Davis
11983,Proof of Life,cast_0,Meg Ryan
6795,Zathura: A Space Adventure,cast_0,Jonah Bobo
550,Fight Club,cast_0,Edward Norton
11170,We Are Marshall,cast_0,Matthew McConaughey
9292,Hudson Hawk,cast_0,Bruce Willis
10783,Lucky Numbers,cast_0,John Travolta
100241,"I, Frankenstein",cast_0,Aaron Eckhart
257,Oliver Twist,cast_0,Barney Clark
9947,Elektra,cast_0,Jennifer Garner
189,Sin City: A Dame to Kill For,cast_0,Mickey Rourke
12618,Random Hearts,cast_0,Harrison Ford
253412,Everest,cast_0,Jason Clarke
1427,Perfume: The Story of a Murderer,cast_0,Ben Whishaw
818,Austin Powers in Goldmember,cast_0,Mike Myers
16577,Astro Boy,cast_0,Nicolas Cage
329,Jurassic Park,cast_0,Sam Neill
12160,Wyatt Earp,cast_0,Kevin Costner
9331,Clear and Present Danger,cast_0,Harrison Ford
300168,Dragon Blade,cast_0,Jackie Chan
9072,Little Man,cast_0,Marlon Wayans
3536,U-571,cast_0,Matthew McConaughey
9087,The American President,cast_0,Michael Douglas
12177,The Love Guru,cast_0,Mike Myers
12138,3000 Miles to Graceland,cast_0,Kurt Russell
273248,The Hateful Eight,cast_0,Samuel L. Jackson
9955,Blades of Glory,cast_0,Will Ferrell
50359,Hop,cast_0,Russell Brand
1271,300,cast_0,Gerard Butler
693,Meet the Fockers,cast_0,Ben Stiller
14306,Marley & Me,cast_0,Owen Wilson
497,The Green Mile,cast_0,Tom Hanks
11199,Wild Hogs,cast_0,Tim Allen
9982,Chicken Little,cast_0,Zach Braff
210577,Gone Girl,cast_0,Ben Affleck
2501,The Bourne Identity,cast_0,Matt Damon
710,GoldenEye,cast_0,Pierce Brosnan
2275,The General's Daughter,cast_0,John Travolta
37165,The Truman Show,cast_0,Jim Carrey
9837,The Prince of Egypt,cast_0,Val Kilmer
10708,Daddy Day Care,cast_0,Eddie Murphy
136400,2 Guns,cast_0,Denzel Washington
10992,Cats & Dogs,cast_0,Jeff Goldblum
9654,The Italian Job,cast_0,Mark Wahlberg
2642,Two Weeks Notice,cast_0,Sandra Bullock
8916,Antz,cast_0,Woody Allen
19899,Couples Retreat,cast_0,Vince Vaughn
2119,Days of Thunder,cast_0,Tom Cruise
9641,Cheaper by the Dozen 2,cast_0,Steve Martin
294254,Maze Runner: The Scorch Trials,cast_0,Dylan O'Brien
38167,Eat Pray Love,cast_0,Julia Roberts
5994,The Family Man,cast_0,Nicolas Cage
39514,RED,cast_0,Bruce Willis
9563,Any Given Sunday,cast_0,Al Pacino
547,The Horse Whisperer,cast_0,Robert Redford
1538,Collateral,cast_0,Tom Cruise
9334,The Scorpion King,cast_0,Dwayne Johnson
11128,Ladder 49,cast_0,Joaquin Phoenix
75780,Jack Reacher,cast_0,Tom Cruise
8914,Deep Blue Sea,cast_0,Thomas Jane
13576,This Is It,cast_0,Michael Jackson
39538,Contagion,cast_0,Matt Damon
10628,Kangaroo Jack,cast_0,Jerry O'Connell
14836,Coraline,cast_0,Dakota Fanning
8645,The Happening,cast_0,Mark Wahlberg
9509,Man on Fire,cast_0,Denzel Washington
10067,The Shaggy Dog,cast_0,Tim Allen
9384,Starsky & Hutch,cast_0,Ben Stiller
9279,Jingle All the Way,cast_0,Arnold Schwarzenegger
1487,Hellboy,cast_0,Ron Perlman
9422,A Civil Action,cast_0,John Travolta
77174,ParaNorman,cast_0,Kodi Smit-McPhee
4824,The Jackal,cast_0,Bruce Willis
9620,Paycheck,cast_0,Ben Affleck
9302,Up Close & Personal,cast_0,Robert Redford
10199,The Tale of Despereaux,cast_0,Matthew Broderick
10771,The Tuxedo,cast_0,Jackie Chan
3512,Under Siege 2: Dark Territory,cast_0,Steven Seagal
137094,Jack Ryan: Shadow Recruit,cast_0,Chris Pine
274479,Joy,cast_0,Jennifer Lawrence
267860,London Has Fallen,cast_0,Gerard Butler
8078,Alien: Resurrection,cast_0,Sigourney Weaver
7485,Shooter,cast_0,Mark Wahlberg
170687,The Boxtrolls,cast_0,Ben Kingsley
6435,Practical Magic,cast_0,Sandra Bullock
137106,The Lego Movie,cast_0,Chris Pratt
10040,Miss Congeniality 2: Armed and Fabulous,cast_0,Sandra Bullock
6278,Reign of Fire,cast_0,Christian Bale
82682,Gangster Squad,cast_0,Josh Brolin
17610,Year One,cast_0,Jack Black
22954,Invictus,cast_0,Morgan Freeman
16995,State of Play,cast_0,Russell Crowe
16558,Duplicity,cast_0,Clive Owen
9849,My Favorite Martian,cast_0,Jeff Daniels
5820,The Sentinel,cast_0,Michael Douglas
16866,Planet 51,cast_0,Dwayne Johnson
201,Star Trek: Nemesis,cast_0,Patrick Stewart
11775,Intolerable Cruelty,cast_0,George Clooney
87825,Trouble with the Curve,cast_0,Clint Eastwood
12201,Edge of Darkness,cast_0,Mel Gibson
11015,The Relic,cast_0,Penelope Ann Miller
9932,Analyze That,cast_0,Robert De Niro
13389,Righteous Kill,cast_0,Robert De Niro
8838,Mercury Rising,cast_0,Bruce Willis
17332,The Soloist,cast_0,Robert Downey Jr.
4958,The Legend of Bagger Vance,cast_0,Matt Damon
786,Almost Famous,cast_0,Kate Hudson
9513,Garfield: A Tail of Two Kitties,cast_0,Bill Murray
11679,xXx: State of the Union,cast_0,Ice Cube
38321,Priest,cast_0,Paul Bettany
14411,Sinbad: Legend of the Seven Seas,cast_0,Brad Pitt
8413,Event Horizon,cast_0,Laurence Fishburne
10052,Dragonfly,cast_0,Kevin Costner
9676,The Black Dahlia,cast_0,Josh Hartnett
9664,Flyboys,cast_0,James Franco
2100,The Last Castle,cast_0,Robert Redford
10384,Supernova,cast_0,James Spader
137321,Winter's Tale,cast_0,Colin Farrell
123553,The Mortal Instruments: City of Bones,cast_0,Lily Collins
11260,Meet Dave,cast_0,Eddie Murphy
9009,Dark Water,cast_0,Jennifer Connelly
11374,Edtv,cast_0,Matthew McConaughey
2309,Inkheart,cast_0,Brendan Fraser
8285,The Spirit,cast_0,Gabriel Macht
210860,Mortdecai,cast_0,Johnny Depp
2312,In the Name of the King: A Dungeon Siege Tale,cast_0,Jason Statham
9839,Beyond Borders,cast_0,Angelina Jolie
381902,The Monkey King 2,cast_0,Aaron Kwok
13922,The Great Raid,cast_0,Benjamin Bratt
293660,Deadpool,cast_0,Ryan Reynolds
9713,Holy Man,cast_0,Eddie Murphy
190859,American Sniper,cast_0,Bradley Cooper
257445,Goosebumps,cast_0,Jack Black
9007,Just Like Heaven,cast_0,Reese Witherspoon
889,The Flintstones in Viva Rock Vegas,cast_0,Mark Addy
1370,Rambo III,cast_0,Sylvester Stallone
4942,Leatherheads,cast_0,George Clooney
347969,The Ridiculous 6,cast_0,Adam Sandler
24438,Did You Hear About the Morgans?,cast_0,Hugh Grant
116741,The Internship,cast_0,Owen Wilson
35791,Resident Evil: Afterlife,cast_0,Milla Jovovich
72431,Red Tails,cast_0,Bryan Cranston
1813,The Devil's Advocate,cast_0,Keanu Reeves
87428,That's My Boy,cast_0,Adam Sandler
8840,DragonHeart,cast_0,Dennis Quaid
10589,After the Sunset,cast_0,Pierce Brosnan
71676,Ghost Rider: Spirit of Vengeance,cast_0,Nicolas Cage
1722,Captain Corelli's Mandolin,cast_0,Nicolas Cage
10022,The Pacifier,cast_0,Vin Diesel
11358,Walking Tall,cast_0,Dwayne Johnson
13,Forrest Gump,cast_0,Tom Hanks
6477,Alvin and the Chipmunks,cast_0,Jason Lee
1597,Meet the Parents,cast_0,Ben Stiller
10530,Pocahontas,cast_0,Irene Bedard
1924,Superman,cast_0,Christopher Reeve
9327,The Nutty Professor,cast_0,Eddie Murphy
8488,Hitch,cast_0,Will Smith
10603,George of the Jungle,cast_0,Brendan Fraser
8273,American Wedding,cast_0,Jason Biggs
109424,Captain Phillips,cast_0,Tom Hanks
35056,Date Night,cast_0,Tina Fey
8839,Casper,cast_0,Christina Ricci
156022,The Equalizer,cast_0,Denzel Washington
7303,Maid in Manhattan,cast_0,Jennifer Lopez
8963,Crimson Tide,cast_0,Denzel Washington
1402,The Pursuit of Happyness,cast_0,Will Smith
9315,Flightplan,cast_0,Jodie Foster
8984,Disclosure,cast_0,Michael Douglas
795,City of Angels,cast_0,Nicolas Cage
24,Kill Bill: Vol. 1,cast_0,Uma Thurman
11353,Bowfinger,cast_0,Steve Martin
393,Kill Bill: Vol. 2,cast_0,Uma Thurman
9618,Tango & Cash,cast_0,Sylvester Stallone
9374,Death Becomes Her,cast_0,Meryl Streep
8584,Shanghai Noon,cast_0,Jackie Chan
2320,Executive Decision,cast_0,Kurt Russell
58224,Mr. Popper's Penguins,cast_0,Jim Carrey
1729,The Forbidden Kingdom,cast_0,Jackie Chan
175574,Free Birds,cast_0,Owen Wilson
8077,Alien³,cast_0,Sigourney Weaver
8818,Evita,cast_0,Madonna
8195,Ronin,cast_0,Robert De Niro
10586,The Ghost and the Darkness,cast_0,Michael Douglas
116149,Paddington,cast_0,Nicole Kidman
80035,The Watch,cast_0,Ben Stiller
10632,The Hunted,cast_0,Tommy Lee Jones
12117,Instinct,cast_0,Anthony Hopkins
1792,Stuck on You,cast_0,Matt Damon
13260,Semi-Pro,cast_0,Will Ferrell
72197,The Pirates! In an Adventure with Scientists!,cast_0,Hugh Grant
3580,Changeling,cast_0,Angelina Jolie
12123,Chain Reaction,cast_0,Keanu Reeves
9566,The Fan,cast_0,Robert De Niro
9833,The Phantom of the Opera,cast_0,Gerard Butler
4517,Elizabeth: The Golden Age,cast_0,Cate Blanchett
8202,Æon Flux,cast_0,Charlize Theron
16072,Gods and Generals,cast_0,Stephen Lang
34314,Turbulence,cast_0,Ray Liotta
19724,Imagine That,cast_0,Eddie Murphy
145220,Muppets Most Wanted,cast_0,Ricky Gervais
14623,Thunderbirds,cast_0,Brady Corbet
42297,Burlesque,cast_0,Cher
2841,A Very Long Engagement,cast_0,Audrey Tautou
802,Lolita,cast_0,James Mason
10375,D-Tox,cast_0,Sylvester Stallone
36586,Blade II,cast_0,Wesley Snipes
11321,Seven Pounds,cast_0,Will Smith
70074,Bullet to the Head,cast_0,Sylvester Stallone
242,The Godfather: Part III,cast_0,Al Pacino
9621,Elizabethtown,cast_0,Orlando Bloom
1819,"You, Me and Dupree",cast_0,Kate Hudson
8536,Superman II,cast_0,Gene Hackman
8046,Gigli,cast_0,Ben Affleck
1717,All the King's Men,cast_0,Sean Penn
479,Shaft,cast_0,Samuel L. Jackson
9444,Anastasia,cast_0,Meg Ryan
824,Moulin Rouge!,cast_0,Nicole Kidman
11456,Domestic Disturbance,cast_0,John Travolta
261023,Black Mass,cast_0,Johnny Depp
3683,Flags of Our Fathers,cast_0,Ryan Phillippe
22803,Law Abiding Citizen,cast_0,Jamie Foxx
285923,Grindhouse,cast_0,Kurt Russell
39437,Beloved,cast_0,Oprah Winfrey
1950,Lucky You,cast_0,Eric Bana
640,Catch Me If You Can,cast_0,Leonardo DiCaprio
97630,Zero Dark Thirty,cast_0,Jessica Chastain
9767,The Break-Up,cast_0,Vince Vaughn
11631,Mamma Mia!,cast_0,Meryl Streep
32856,Valentine's Day,cast_0,Jessica Alba
6519,The Dukes of Hazzard,cast_0,Johnny Knoxville
8741,The Thin Red Line,cast_0,Sean Penn
49520,The Change-Up,cast_0,Olivia Wilde
1850,Man on the Moon,cast_0,Jim Carrey
524,Casino,cast_0,Robert De Niro
26389,From Paris with Love,cast_0,John Travolta
11817,Bulletproof Monk,cast_0,Seann William Scott
2123,"Me, Myself & Irene",cast_0,Jim Carrey
9907,Barnyard,cast_0,Courteney Cox
9969,Deck the Halls,cast_0,Danny DeVito
18239,The Twilight Saga: New Moon,cast_0,Kristen Stewart
808,Shrek,cast_0,Mike Myers
38050,The Adjustment Bureau,cast_0,Matt Damon
8367,Robin Hood: Prince of Thieves,cast_0,Kevin Costner
9390,Jerry Maguire,cast_0,Tom Cruise
72105,Ted,cast_0,Mark Wahlberg
2898,As Good as It Gets,cast_0,Jack Nicholson
10312,Patch Adams,cast_0,Robin Williams
109443,Anchorman 2: The Legend Continues,cast_0,Will Ferrell
2022,Mr. Deeds,cast_0,Adam Sandler
37686,Super 8,cast_0,Joel Courtney
462,Erin Brockovich,cast_0,Julia Roberts
9919,How to Lose a Guy in 10 Days,cast_0,Kate Hudson
187017,22 Jump Street,cast_0,Jonah Hill
628,Interview with the Vampire,cast_0,Brad Pitt
10201,Yes Man,cast_0,Jim Carrey
302699,Central Intelligence,cast_0,Dwayne Johnson
9441,Stepmom,cast_0,Julia Roberts
274167,Daddy's Home,cast_0,Will Ferrell
224141,Into the Woods,cast_0,Meryl Streep
388,Inside Man,cast_0,Denzel Washington
2112,Payback,cast_0,Mel Gibson
10329,Congo,cast_0,Laura Linney
74465,We Bought a Zoo,cast_0,Matt Damon
13811,Knowing,cast_0,Nicolas Cage
6877,Failure to Launch,cast_0,Matthew McConaughey
10320,The Ring Two,cast_0,Naomi Watts
50646,"Crazy, Stupid, Love.",cast_0,Steve Carell
8920,Garfield,cast_0,Bill Murray
13673,Christmas with the Kranks,cast_0,Tim Allen
60308,Moneyball,cast_0,Brad Pitt
6950,Outbreak,cast_0,Dustin Hoffman
225574,Non-Stop,cast_0,Liam Neeson
13836,Race to Witch Mountain,cast_0,Dwayne Johnson
752,V for Vendetta,cast_0,Natalie Portman
6038,Shanghai Knights,cast_0,Jackie Chan
9975,Curious George,cast_0,Will Ferrell
11451,Herbie Fully Loaded,cast_0,Lindsay Lohan
12103,Don't Say a Word,cast_0,Michael Douglas
60304,Hansel & Gretel: Witch Hunters,cast_0,Jeremy Renner
2251,Unfaithful,cast_0,Richard Gere
46529,I Am Number Four,cast_0,Alex Pettyfer
231,Syriana,cast_0,George Clooney
300671,13 Hours: The Secret Soldiers of Benghazi,cast_0,James Badge Dale
228326,The Book of Life,cast_0,Diego Luna
9754,Firewall,cast_0,Harrison Ford
66,Absolute Power,cast_0,Clint Eastwood
4421,G.I. Jane,cast_0,Demi Moore
2649,The Game,cast_0,Michael Douglas
588,Silent Hill,cast_0,Radha Mitchell
10393,The Replacements,cast_0,Keanu Reeves
71552,American Reunion,cast_0,Jason Biggs
9631,The Negotiator,cast_0,Samuel L. Jackson
216282,Into the Storm,cast_0,Richard Armitage
306,Beverly Hills Cop III,cast_0,Eddie Murphy
928,Gremlins 2: The New Batch,cast_0,Zach Galligan
205587,The Judge,cast_0,Robert Duvall
6623,The Peacemaker,cast_0,George Clooney
1577,Resident Evil: Apocalypse,cast_0,Milla Jovovich
9801,Bridget Jones: The Edge of Reason,cast_0,Renée Zellweger
2116,Out of Time,cast_0,Denzel Washington
9624,On Deadly Ground,cast_0,Steven Seagal
14199,The Adventures of Sharkboy and Lavagirl,cast_0,Taylor Lautner
1907,The Beach,cast_0,Leonardo DiCaprio
4599,Raising Helen,cast_0,Kate Hudson
22832,Ninja Assassin,cast_0,Rain
10390,For Love of the Game,cast_0,Kevin Costner
9879,Striptease,cast_0,Demi Moore
38579,Marmaduke,cast_0,Owen Wilson
44603,Hereafter,cast_0,Matt Damon
11892,Murder by Numbers,cast_0,Sandra Bullock
9691,Assassins,cast_0,Sylvester Stallone
1248,Hannibal Rising,cast_0,Gaspard Ulliel
12220,The Story of Us,cast_0,Bruce Willis
72710,The Host,cast_0,Saoirse Ronan
10782,Basic,cast_0,John Travolta
9573,Blood Work,cast_0,Clint Eastwood
4959,The International,cast_0,Clive Owen
10061,Escape from L.A.,cast_0,Kurt Russell
10386,The Iron Giant,cast_0,Eli Marienthal
421,The Life Aquatic with Steve Zissou,cast_0,Bill Murray
316152,Free State of Jones,cast_0,Matthew McConaughey
11615,The Life of David Gale,cast_0,Kevin Spacey
13498,Man of the House,cast_0,Tommy Lee Jones
241554,Run All Night,cast_0,Liam Neeson
2252,Eastern Promises,cast_0,Naomi Watts
11968,Into the Blue,cast_0,Paul Walker
10047,The Messenger: The Story of Joan of Arc,cast_0,Milla Jovovich
38319,Your Highness,cast_0,Danny McBride
69668,Dream House,cast_0,Daniel Craig
9770,Mad City,cast_0,John Travolta
11212,Baby's Day Out,cast_0,Joe Mantegna
10533,The Scarlet Letter,cast_0,Demi Moore
38363,Fair Game,cast_0,Naomi Watts
9923,Domino,cast_0,Keira Knightley
11863,Jade,cast_0,David Caruso
18501,Gamer,cast_0,Gerard Butler
109491,Beautiful Creatures,cast_0,Alden Ehrenreich
9275,Death to Smoochy,cast_0,Robin Williams
329833,Zoolander 2,cast_0,Ben Stiller
12634,The Big Bounce,cast_0,Owen Wilson
10416,What Planet Are You From?,cast_0,Garry Shandling
47327,Drive Angry,cast_0,Nicolas Cage
15268,Street Fighter: The Legend of Chun-Li,cast_0,Kristin Kreuk
10796,The One,cast_0,Jet Li
9548,The Adventures of Ford Fairlane,cast_0,Andrew Dice Clay
18947,The Boat That Rocked,cast_0,Tom Sturridge
1900,Traffic,cast_0,Michael Douglas
89,Indiana Jones and the Last Crusade,cast_0,Harrison Ford
96724,Anna Karenina,cast_0,Keira Knightley
198184,Chappie,cast_0,Sharlto Copley
9481,The Bone Collector,cast_0,Denzel Washington
4547,Panic Room,cast_0,Jodie Foster
53953,The Tooth Fairy,cast_0,Lochlyn Munro
6415,Three Kings,cast_0,George Clooney
181283,Child 44,cast_0,Tom Hardy
9896,Rat Race,cast_0,Cuba Gooding Jr.
167,K-PAX,cast_0,Jeff Bridges
11232,Kate & Leopold,cast_0,Meg Ryan
1636,Bedazzled,cast_0,Elizabeth Hurley
2148,The Cotton Club,cast_0,Richard Gere
5176,3:10 to Yuma,cast_0,Russell Crowe
260346,Taken 3,cast_0,Liam Neeson
1389,Out of Sight,cast_0,George Clooney
9894,The Cable Guy,cast_0,Jim Carrey
7504,Earth,cast_0,Aamir Khan
8592,Dick Tracy,cast_0,Warren Beatty
913,The Thomas Crown Affair,cast_0,Pierce Brosnan
11091,Riding in Cars with Boys,cast_0,Drew Barrymore
1368,First Blood,cast_0,Sylvester Stallone
593,Solaris,cast_0,Donatas Banionis
5393,Happily N'Ever After,cast_0,George Carlin
9095,Mary Reilly,cast_0,Julia Roberts
8874,My Best Friend's Wedding,cast_0,Julia Roberts
11467,America's Sweethearts,cast_0,Julia Roberts
320,Insomnia,cast_0,Al Pacino
199,Star Trek: First Contact,cast_0,Patrick Stewart
20533,Jonah Hex,cast_0,Josh Brolin
10684,Courage Under Fire,cast_0,Denzel Washington
1624,Liar Liar,cast_0,Jim Carrey
325789,The Infiltrator,cast_0,Bryan Cranston
113464,Inchon,cast_0,Laurence Olivier
888,The Flintstones,cast_0,John Goodman
82675,Taken 2,cast_0,Liam Neeson
4256,Scary Movie 3,cast_0,Pamela Anderson
1493,Miss Congeniality,cast_0,Sandra Bullock
