Restaurant_id,City,Cuisine Style,Ranking,Rating,Price Range,Number of Reviews,URL_TA,ID_TA
id_2454,Munich,Thai,2471,3.5,$$ - $$$,10.0,/Restaurant_Review-g187309-d5509232-Reviews-Restaurant_Thai_Magie-Munich_Upper_Bavaria_Bavaria.html,d5509232
id_713,Lisbon,"Bar,  Mediterranean,  European,  Portuguese,  Contemporary,  Vegetarian Friendly",714,3.5,$$ - $$$,750.0,/Restaurant_Review-g189158-d2084827-Reviews-Aura_Restaurante-Lisbon_Lisbon_District_Central_Portugal.html,d2084827
id_3198,Amsterdam,"Dutch,  European",3209,5.0,$,,/Restaurant_Review-g188590-d10587448-Reviews-Pietersma_Snacks-Amsterdam_North_Holland_Province.html,d10587448
id_2173,Madrid,Spanish,2175,4.0,$$ - $$$,33.0,/Restaurant_Review-g187514-d8811850-Reviews-Quinta_La_Candela-Madrid.html,d8811850
id_1225,Dublin,Other,1228,5.0,,,/Restaurant_Review-g186605-d12873448-Reviews-Scent_at_Home-Dublin_County_Dublin.html,d12873448
id_307,Oslo,"Japanese,  Sushi,  Asian",308,4.5,$,31.0,/Restaurant_Review-g190479-d6727449-Reviews-Trans_Sushi-Oslo_Eastern_Norway.html,d6727449
id_6069,Berlin,Other,6071,3.0,,6.0,/Restaurant_Review-g187323-d10179197-Reviews-Arirang_2-Berlin.html,d10179197
id_11272,London,International,11282,4.5,,3.0,/Restaurant_Review-g186338-d7311463-Reviews-Kitchen-London_England.html,d7311463
id_802,Lisbon,Portuguese,803,5.0,$$ - $$$,25.0,/Restaurant_Review-g189158-d12611007-Reviews-Tabernario_do_Bairro-Lisbon_Lisbon_District_Central_Portugal.html,d12611007
id_9935,Paris,"French,  Spanish",9937,3.5,$$$$,16.0,/Restaurant_Review-g187147-d7047167-Reviews-L_Entree_Des_Artistes-Paris_Ile_de_France.html,d7047167
id_2236,Lisbon,"Mediterranean,  European,  Portuguese",2239,3.5,$$ - $$$,185.0,/Restaurant_Review-g189158-d2091250-Reviews-Restaurant_33-Lisbon_Lisbon_District_Central_Portugal.html,d2091250
id_5990,Berlin,Other,5992,2.5,,5.0,/Restaurant_Review-g187323-d1037163-Reviews-Montali_s-Berlin.html,d1037163
id_2806,Rome,"Japanese,  Seafood,  Sushi,  Asian,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options",2807,3.5,$$ - $$$,1079.0,/Restaurant_Review-g187791-d1182786-Reviews-Ginza_Gold-Rome_Lazio.html,d1182786
id_14422,London,Other,14433,3.5,,19.0,/Restaurant_Review-g186338-d5220257-Reviews-Elements-London_England.html,d5220257
id_1167,Brussels,"European,  Delicatessen,  Contemporary,  Gastropub",1168,4.0,$$ - $$$,26.0,/Restaurant_Review-g188644-d11962971-Reviews-Vertigo-Brussels.html,d11962971
id_866,Athens,Other,868,4.5,,12.0,/Restaurant_Review-g189400-d7690496-Reviews-Kerameio-Athens_Attica.html,d7690496
id_3492,Barcelona,Spanish,3493,4.5,,5.0,/Restaurant_Review-g187497-d12906918-Reviews-La_Guapa-Barcelona_Catalonia.html,d12906918
id_1359,Barcelona,"Italian,  Pizza,  Mediterranean,  Vegetarian Friendly",1360,4.5,$,59.0,/Restaurant_Review-g187497-d9765679-Reviews-Pizza_D_Autore-Barcelona_Catalonia.html,d9765679
id_8523,London,Other,8532,4.5,,4.0,/Restaurant_Review-g186338-d4924798-Reviews-Amal_Lebanese_And_Moroccan_Cuisine-London_England.html,d4924798
id_5361,Paris,Italian,5362,4.0,$$ - $$$,58.0,/Restaurant_Review-g187147-d5865687-Reviews-Les_Comediens-Paris_Ile_de_France.html,d5865687
id_528,Berlin,"Asian,  Vegetarian Friendly,  Vegan Options",529,4.0,$$ - $$$,97.0,/Restaurant_Review-g187323-d7905491-Reviews-Bun_Bao-Berlin.html,d7905491
id_430,London,"Seafood,  European,  British",431,4.5,$,907.0,/Restaurant_Review-g186338-d719237-Reviews-Golden_Hind-London_England.html,d719237
id_3649,Prague,"European,  Czech,  Central European",3658,3.5,$$ - $$$,19.0,/Restaurant_Review-g274707-d5942142-Reviews-U_MACHTU_s_r_o-Prague_Bohemia.html,d5942142
id_661,Barcelona,"Seafood,  Mediterranean,  European,  Spanish,  Soups,  Gluten Free Options,  Vegetarian Friendly",662,3.5,$$ - $$$,1332.0,/Restaurant_Review-g187497-d1137212-Reviews-La_Gavina-Barcelona_Catalonia.html,d1137212
id_5817,Paris,"Asian,  Korean",5818,4.0,$$$$,52.0,/Restaurant_Review-g187147-d1020592-Reviews-Woo_Jung-Paris_Ile_de_France.html,d1020592
id_8222,London,Other,8231,5.0,,7.0,/Restaurant_Review-g186338-d9781450-Reviews-Cafe_Montmartre-London_England.html,d9781450
id_13389,London,"European,  Spanish,  British",13399,4.0,$$ - $$$,16.0,/Restaurant_Review-g186338-d4872826-Reviews-Elliotts_London_Bridge-London_England.html,d4872826
id_197,Bratislava,"American,  International",198,4.5,$$ - $$$,6.0,/Restaurant_Review-g274924-d13203526-Reviews-Blue_Bear_Restaurant_Bar-Bratislava_Bratislava_Region.html,d13203526
id_14953,London,Sushi,14964,3.5,,11.0,/Restaurant_Review-g186338-d5122174-Reviews-Yo_Sushi-London_England.html,d5122174
id_9835,Paris,"Lebanese,  Middle Eastern,  Mediterranean,  Halal,  Vegetarian Friendly",9837,3.5,$,71.0,/Restaurant_Review-g187147-d813958-Reviews-Le_baron-Paris_Ile_de_France.html,d813958
id_2177,Lisbon,"Seafood,  Mediterranean,  Portuguese,  European",2180,3.5,$$ - $$$,110.0,/Restaurant_Review-g189158-d7247750-Reviews-Marisqueira_Azul-Lisbon_Lisbon_District_Central_Portugal.html,d7247750
id_3991,London,"Cafe,  Vegetarian Friendly,  Vegan Options",3998,4.5,$$ - $$$,48.0,/Restaurant_Review-g186338-d7312499-Reviews-The_Canvas_Cafe-London_England.html,d7312499
id_925,Oporto,Other,926,5.0,,3.0,/Restaurant_Review-g189180-d7644937-Reviews-NekaNau_Restaurante-Porto_Porto_District_Northern_Portugal.html,d7644937
id_4477,Madrid,Other,4479,4.0,,14.0,/Restaurant_Review-g187514-d10028124-Reviews-La_Bodega_De_Casanova-Madrid.html,d10028124
id_492,Brussels,"British,  Cafe,  Vegetarian Friendly,  Vegan Options",493,4.0,$,95.0,/Restaurant_Review-g188644-d2719603-Reviews-Delish-Brussels.html,d2719603
id_9638,London,"British,  Cafe,  Vegetarian Friendly",9647,3.5,$$ - $$$,64.0,/Restaurant_Review-g186338-d1013794-Reviews-Baker_Spice_Chelsea-London_England.html,d1013794
id_7756,Madrid,Other,7763,3.0,,18.0,/Restaurant_Review-g187514-d10784649-Reviews-Restaurante_Crono_Cristalia-Madrid.html,d10784649
id_2982,Milan,"Pizza,  Brew Pub",2984,3.5,$$ - $$$,132.0,/Restaurant_Review-g187849-d2620190-Reviews-Carlsberg_Platz-Milan_Lombardy.html,d2620190
id_7646,Paris,Other,7647,4.0,,30.0,/Restaurant_Review-g187147-d10040334-Reviews-Comics_Burger-Paris_Ile_de_France.html,d10040334
id_792,London,"Australian,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options",793,4.0,$$ - $$$,381.0,/Restaurant_Review-g186338-d8419110-Reviews-Granger_Co-London_England.html,d8419110
id_1025,Warsaw,Other,1026,4.5,,3.0,/Restaurant_Review-g274856-d12685574-Reviews-Vincentz-Warsaw_Mazovia_Province_Central_Poland.html,d12685574
id_1862,Rome,"Italian,  Seafood,  Mediterranean,  Vegetarian Friendly",1863,4.5,$$ - $$$,89.0,/Restaurant_Review-g187791-d9603011-Reviews-Osteria_Pascal-Rome_Lazio.html,d9603011
id_182,Lisbon,"Steakhouse,  European,  Portuguese",183,4.0,$,825.0,/Restaurant_Review-g189158-d1852620-Reviews-Restaurante_Cabacas-Lisbon_Lisbon_District_Central_Portugal.html,d1852620
id_1889,Barcelona,"Mediterranean,  Fusion",1890,4.5,$$ - $$$,24.0,/Restaurant_Review-g187497-d11679759-Reviews-Invers-Barcelona_Catalonia.html,d11679759
id_12247,Paris,Other,12249,3.0,,2.0,/Restaurant_Review-g187147-d12112547-Reviews-Restaurant_Naina-Paris_Ile_de_France.html,d12112547
id_5624,Berlin,Spanish,5626,4.0,,6.0,/Restaurant_Review-g187323-d3805143-Reviews-Don_Quichote-Berlin.html,d3805143
id_1674,Amsterdam,"Mediterranean,  International",1679,4.0,$$ - $$$,26.0,/Restaurant_Review-g188590-d3610708-Reviews-Eetcafe_Le_Traffic-Amsterdam_North_Holland_Province.html,d3610708
id_936,Athens,"Cafe,  Greek",938,4.0,$,11.0,/Restaurant_Review-g189400-d6882587-Reviews-Repeat_Cafe_Food-Athens_Attica.html,d6882587
id_2170,Lyon,Other,2171,4.0,,5.0,/Restaurant_Review-g187265-d5962368-Reviews-L_appart_68-Lyon_Rhone_Auvergne_Rhone_Alpes.html,d5962368
id_2753,Milan,Bar,2755,4.0,$,60.0,/Restaurant_Review-g187849-d4424572-Reviews-Caffe_Picchio-Milan_Lombardy.html,d4424572
id_547,Stockholm,"European,  Belgian,  Bar,  Vegetarian Friendly",548,4.0,$$ - $$$,97.0,/Restaurant_Review-g189852-d3898172-Reviews-Duvel_cafe-Stockholm.html,d3898172
id_1879,Lisbon,"Vegetarian Friendly,  Gluten Free Options",1882,4.0,$,33.0,/Restaurant_Review-g189158-d9739262-Reviews-Agua_no_Bico-Lisbon_Lisbon_District_Central_Portugal.html,d9739262
id_874,Athens,"Mediterranean,  Greek",876,3.5,$$ - $$$,78.0,/Restaurant_Review-g189400-d2637154-Reviews-Oraia_Penteli-Athens_Attica.html,d2637154
id_565,Brussels,"Mediterranean,  European,  Portuguese,  Wine Bar",566,4.0,$$ - $$$,35.0,/Restaurant_Review-g188644-d3622799-Reviews-Chez_Luis-Brussels.html,d3622799
id_1441,Paris,"Indian,  Middle Eastern,  Pakistani,  Vegetarian Friendly",1442,5.0,$$ - $$$,49.0,/Restaurant_Review-g187147-d12947099-Reviews-Mayfair_Garden_champs_elysees-Paris_Ile_de_France.html,d12947099
id_2387,Prague,"European,  Czech",2392,4.5,,3.0,/Restaurant_Review-g274707-d1971797-Reviews-Piano_Terra-Prague_Bohemia.html,d1971797
id_3270,Rome,"Italian,  Pizza",3271,4.0,$$ - $$$,85.0,/Restaurant_Review-g187791-d6981542-Reviews-The_Gud-Rome_Lazio.html,d6981542
id_1941,Milan,Other,1943,4.0,,47.0,/Restaurant_Review-g187849-d10701333-Reviews-Koi_Japanese_Restaurant-Milan_Lombardy.html,d10701333
id_4208,Berlin,Mexican,4210,3.5,$$ - $$$,23.0,/Restaurant_Review-g187323-d7624770-Reviews-Cancun-Berlin.html,d7624770
id_1512,Warsaw,"Chinese,  Asian",1514,4.0,$$ - $$$,34.0,/Restaurant_Review-g274856-d2271370-Reviews-China_Garden-Warsaw_Mazovia_Province_Central_Poland.html,d2271370
id_4362,Paris,Gluten Free Options,4363,4.5,$$ - $$$,32.0,/Restaurant_Review-g187147-d10047471-Reviews-3BiO-Paris_Ile_de_France.html,d10047471
id_553,Lisbon,"Italian,  Mediterranean,  European,  Vegetarian Friendly",554,4.5,$$ - $$$,66.0,/Restaurant_Review-g189158-d10266436-Reviews-L_Artusi_Ristorante-Lisbon_Lisbon_District_Central_Portugal.html,d10266436
id_321,Bratislava,Other,322,4.0,,15.0,/Restaurant_Review-g274924-d4770035-Reviews-Engerau-Bratislava_Bratislava_Region.html,d4770035
id_655,Paris,"Chinese,  Asian,  Thai,  Singaporean,  Vegetarian Friendly,  Vegan Options",656,4.5,$$ - $$$,187.0,/Restaurant_Review-g187147-d2044612-Reviews-Palais_du_Bonheur-Paris_Ile_de_France.html,d2044612
id_7921,Madrid,Other,7928,3.0,,13.0,/Restaurant_Review-g187514-d10271724-Reviews-Frisbee-Madrid.html,d10271724
id_1,Zurich,"Indian,  Asian,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options",2,4.5,$$ - $$$,418.0,/Restaurant_Review-g188113-d10169867-Reviews-Tamarind_Hill_Indian_Restaurant-Zurich.html,d10169867
id_741,Copenhagen,"Fast Food,  Vegetarian Friendly",742,4.5,$,20.0,/Restaurant_Review-g189541-d8284781-Reviews-Astrid_Och_Aporna-Copenhagen_Zealand.html,d8284781
id_2540,Hamburg,Other,2545,3.0,,2.0,/Restaurant_Review-g187331-d1039067-Reviews-Holstenstube-Hamburg.html,d1039067
id_822,Hamburg,"Latin,  Spanish",823,4.0,$$ - $$$,34.0,/Restaurant_Review-g187331-d878520-Reviews-Taberna_El_Paisa-Hamburg.html,d878520
id_683,Budapest,"Italian,  American,  Spanish",684,5.0,$,9.0,/Restaurant_Review-g274887-d12902522-Reviews-Red_Lion_s_Pub_Snack_Bar-Budapest_Central_Hungary.html,d12902522
id_2889,Rome,"Italian,  Argentinean",2890,4.5,$,15.0,/Restaurant_Review-g187791-d12323685-Reviews-La_Piada_Loca-Rome_Lazio.html,d12323685
id_8235,Paris,Other,8236,5.0,,,/Restaurant_Review-g187147-d11861153-Reviews-Hao_Yun-Paris_Ile_de_France.html,d11861153
id_602,Dublin,"Asian,  Thai,  Fusion,  Vegetarian Friendly,  Gluten Free Options",603,4.0,$$ - $$$,135.0,/Restaurant_Review-g186605-d7591680-Reviews-East_Restaurant-Dublin_County_Dublin.html,d7591680
id_559,Athens,"Mediterranean,  Greek,  Vegetarian Friendly",560,3.5,$$ - $$$,304.0,/Restaurant_Review-g189400-d1070166-Reviews-Byzantino-Athens_Attica.html,d1070166
id_11306,London,"Mediterranean,  European,  Spanish,  Bar,  Pub",11316,3.5,$$ - $$$,47.0,/Restaurant_Review-g186338-d2643319-Reviews-Iberica_La_Terraza-London_England.html,d2643319
id_2851,Berlin,Other,2853,5.0,,4.0,/Restaurant_Review-g187323-d12417709-Reviews-Gia_Bao_Quan-Berlin.html,d12417709
id_2406,Milan,"Italian,  Seafood",2408,4.0,$$ - $$$,184.0,/Restaurant_Review-g187849-d813925-Reviews-La_Villetta-Milan_Lombardy.html,d813925
id_890,Zurich,Other,894,4.5,,4.0,/Restaurant_Review-g188113-d12206760-Reviews-Buchmann_Beck_Rennweg-Zurich.html,d12206760
id_2233,Stockholm,Other,2236,3.0,,21.0,/Restaurant_Review-g189852-d10769792-Reviews-Americain-Stockholm.html,d10769792
id_6090,London,"Indian,  Asian,  Vegetarian Friendly",6099,3.5,$$ - $$$,136.0,/Restaurant_Review-g186338-d731204-Reviews-Rajasthan_Restaurant-London_England.html,d731204
id_874,Krakow,Pizza,875,4.5,,4.0,/Restaurant_Review-g274772-d10477806-Reviews-Pizzeria_Pepe-Krakow_Lesser_Poland_Province_Southern_Poland.html,d10477806
id_3705,London,"Mediterranean,  Spanish,  Vegetarian Friendly",3712,4.0,$$ - $$$,187.0,/Restaurant_Review-g186338-d1016160-Reviews-Galicia_Restaurant-London_England.html,d1016160
id_469,Berlin,"Chinese,  Vegetarian Friendly,  Vegan Options",470,4.5,$$ - $$$,69.0,/Restaurant_Review-g187323-d8429273-Reviews-Feed_Back-Berlin.html,d8429273
id_2944,Berlin,Other,2946,5.0,,4.0,/Restaurant_Review-g187323-d11958431-Reviews-Crepegarten-Berlin.html,d11958431
id_1188,Rome,"Japanese,  Brazilian,  Seafood,  Sushi,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options",1189,4.0,$$ - $$$,173.0,/Restaurant_Review-g187791-d11895495-Reviews-SAO_Brazilian_Sushi_Bar-Rome_Lazio.html,d11895495
id_6032,Berlin,International,6034,3.5,$$ - $$$,16.0,/Restaurant_Review-g187323-d2465469-Reviews-Schall_und_Rauch-Berlin.html,d2465469
id_580,Bratislava,"European,  Eastern European",581,4.5,,3.0,/Restaurant_Review-g274924-d951933-Reviews-Bagl_s_Vinny_Bar_Restaurant-Bratislava_Bratislava_Region.html,d951933
id_4999,Paris,"Asian,  Vietnamese,  Vegetarian Friendly,  Vegan Options",5000,4.0,$$ - $$$,128.0,/Restaurant_Review-g187147-d2258959-Reviews-Au_Vietnam-Paris_Ile_de_France.html,d2258959
id_2243,Stockholm,"Pub,  Scandinavian",2247,3.0,$$ - $$$,86.0,/Restaurant_Review-g189852-d1043439-Reviews-Soap_Bar-Stockholm.html,d1043439
id_2793,Rome,Pizza,2794,4.5,$,82.0,/Restaurant_Review-g187791-d7803810-Reviews-Pala_Pizza_da_Mirko-Rome_Lazio.html,d7803810
id_7425,Barcelona,"Mediterranean,  Spanish",7426,2.5,$,55.0,/Restaurant_Review-g187497-d3308325-Reviews-O_vall_D_ouro-Barcelona_Catalonia.html,d3308325
id_1033,Dublin,"Irish,  International,  European",1035,3.5,$$ - $$$,230.0,/Restaurant_Review-g186605-d1553821-Reviews-Cafe_Carlo-Dublin_County_Dublin.html,d1553821
id_4082,Berlin,"Healthy,  Vegan Options,  Gluten Free Options",4084,4.0,$$ - $$$,18.0,/Restaurant_Review-g187323-d7804627-Reviews-Barkett-Berlin.html,d7804627
id_820,Vienna,"European,  Delicatessen,  Wine Bar,  Bar,  Diner",821,4.0,$$ - $$$,130.0,/Restaurant_Review-g190454-d1963456-Reviews-Wein_Co_Naschmarkt-Vienna.html,d1963456
id_15646,London,Other,15658,2.5,,3.0,/Restaurant_Review-g186338-d5440481-Reviews-Unity_Kitchen-London_England.html,d5440481
id_3038,Lisbon,"European,  Portuguese",3041,3.5,$$ - $$$,15.0,/Restaurant_Review-g189158-d4225439-Reviews-Painel_Grill-Lisbon_Lisbon_District_Central_Portugal.html,d4225439
id_9466,Paris,Vietnamese,9468,4.5,$,10.0,/Restaurant_Review-g187147-d7933036-Reviews-Steam_and_Soup-Paris_Ile_de_France.html,d7933036
id_1615,Barcelona,"Mediterranean,  Vegetarian Friendly,  Vegan Options",1616,4.0,$$ - $$$,83.0,/Restaurant_Review-g187497-d10339269-Reviews-El_Porro_de_l_Avi_Tapas_and_Wines-Barcelona_Catalonia.html,d10339269
id_2089,Milan,"Italian,  Seafood,  Mediterranean",2091,4.5,$$ - $$$,103.0,/Restaurant_Review-g187849-d2701946-Reviews-Lo_Scarabeo-Milan_Lombardy.html,d2701946
id_48,Rome,"Italian,  Street Food,  Fast Food,  Mediterranean,  European,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options",49,4.5,$$ - $$$,1724.0,/Restaurant_Review-g187791-d8511258-Reviews-Pasta_Chef_Monti_Street_Food_Gourmet-Rome_Lazio.html,d8511258
id_815,Budapest,Other,816,5.0,,7.0,/Restaurant_Review-g274887-d12598682-Reviews-Picnic-Budapest_Central_Hungary.html,d12598682
id_2936,Lisbon,Other,2939,4.0,,,/Restaurant_Review-g189158-d8571233-Reviews-Avo_Vina-Lisbon_Lisbon_District_Central_Portugal.html,d8571233
id_12307,London,"Asian,  Thai,  Malaysian,  Chinese,  Vegetarian Friendly",12317,3.5,$$ - $$$,63.0,/Restaurant_Review-g186338-d1018974-Reviews-Dim_T-London_England.html,d1018974
id_266,Oporto,"Mediterranean,  European,  Portuguese,  Vegetarian Friendly",267,4.0,$$$$,129.0,/Restaurant_Review-g189180-d10878563-Reviews-Oficina-Porto_Porto_District_Northern_Portugal.html,d10878563
id_1811,Hamburg,"Chinese,  German,  Delicatessen,  Minority Chinese",1814,4.0,$$ - $$$,2.0,/Restaurant_Review-g187331-d10250368-Reviews-Kaffeeroster_Timm_GmbH-Hamburg.html,d10250368
id_977,Munich,Vietnamese,986,4.0,$$ - $$$,16.0,/Restaurant_Review-g187309-d11631425-Reviews-Com_Viet-Munich_Upper_Bavaria_Bavaria.html,d11631425
id_14,Helsinki,"Cafe,  European,  Soups,  Scandinavian,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options",15,4.0,$$ - $$$,1488.0,/Restaurant_Review-g189934-d850178-Reviews-Kappeli-Helsinki_Uusimaa.html,d850178
id_2016,Munich,Other,2032,4.0,,5.0,/Restaurant_Review-g187309-d5818174-Reviews-Konditorei_Cafe_Mische-Munich_Upper_Bavaria_Bavaria.html,d5818174
id_5131,Madrid,Spanish,5134,3.5,$,35.0,/Restaurant_Review-g187514-d3780762-Reviews-TAPAS_MARKET-Madrid.html,d3780762
id_526,Copenhagen,Vietnamese,527,4.5,$$ - $$$,13.0,/Restaurant_Review-g189541-d12936186-Reviews-The_Vietnamese-Copenhagen_Zealand.html,d12936186
id_1877,Budapest,Other,1878,4.0,,,/Restaurant_Review-g274887-d9752550-Reviews-Oxygen_Pizza-Budapest_Central_Hungary.html,d9752550
id_111,Edinburgh,"Bar,  European,  British,  Pub,  Scottish,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options",112,4.5,$$ - $$$,1951.0,/Restaurant_Review-g186525-d1186842-Reviews-The_World_s_End-Edinburgh_Scotland.html,d1186842
id_4288,Milan,"Italian,  Cafe,  Pub,  Gastropub",4291,3.5,,13.0,/Restaurant_Review-g187849-d4875639-Reviews-Il_Bacaro_Milano-Milan_Lombardy.html,d4875639
id_12901,London,"International,  British",12911,3.5,$$ - $$$,4.0,/Restaurant_Review-g186338-d12996130-Reviews-The_Running_Horse-London_England.html,d12996130
id_4526,Paris,"French,  Bar,  European",4527,3.5,$$ - $$$,154.0,/Restaurant_Review-g187147-d952068-Reviews-Le_Cafe_De_Pauline-Paris_Ile_de_France.html,d952068
id_1556,Rome,"Seafood,  Mediterranean,  Italian,  European,  Wine Bar,  Vegetarian Friendly,  Gluten Free Options",1557,4.5,$$ - $$$,287.0,/Restaurant_Review-g187791-d1095455-Reviews-Il_Bacocco-Rome_Lazio.html,d1095455
id_1182,Copenhagen,"Japanese,  Sushi",1176,5.0,,3.0,/Restaurant_Review-g189541-d6813236-Reviews-Koi_Sushi-Copenhagen_Zealand.html,d6813236
id_305,Dublin,Other,306,4.5,,175.0,/Restaurant_Review-g186605-d4418101-Reviews-Camden_Rotisserie-Dublin_County_Dublin.html,d4418101
id_2024,Paris,"Bar,  French,  European",2025,4.5,$$ - $$$,93.0,/Restaurant_Review-g187147-d780204-Reviews-Charonne_Cafe-Paris_Ile_de_France.html,d780204
id_863,Edinburgh,"Mediterranean,  Turkish,  Middle Eastern,  Vegetarian Friendly,  Vegan Options",864,3.5,$$ - $$$,165.0,/Restaurant_Review-g186525-d1136782-Reviews-Empires-Edinburgh_Scotland.html,d1136782
id_3360,Rome,"Chinese,  Japanese,  Asian",3361,4.0,$,61.0,/Restaurant_Review-g187791-d7274833-Reviews-Pizza_Pazza_per_i_Pazzi_della_Pizza-Rome_Lazio.html,d7274833
id_903,Madrid,"Spanish,  Argentinean,  South American,  Italian,  Vegetarian Friendly",904,4.5,$,28.0,/Restaurant_Review-g187514-d12500357-Reviews-Tinto_y_Tapas_San_Pedro-Madrid.html,d12500357
id_537,Madrid,"Spanish,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options",538,4.0,$$ - $$$,515.0,/Restaurant_Review-g187514-d991104-Reviews-La_Plateria-Madrid.html,d991104
id_945,Berlin,"Italian,  Pizza,  Mediterranean,  European,  Vegetarian Friendly",946,4.0,$,164.0,/Restaurant_Review-g187323-d4823847-Reviews-La_Vespa_Bar_and_Trattoria-Berlin.html,d4823847
id_7453,Barcelona,Spanish,7454,3.5,,3.0,/Restaurant_Review-g187497-d5077935-Reviews-Bar_Kopes-Barcelona_Catalonia.html,d5077935
id_2882,Brussels,"French,  Belgian,  European",2883,2.5,$$ - $$$,393.0,/Restaurant_Review-g188644-d802232-Reviews-Le_Falstaff-Brussels.html,d802232
id_3054,Lisbon,Portuguese,3057,4.0,$$ - $$$,13.0,/Restaurant_Review-g189158-d8362416-Reviews-Aromas_Sabores-Lisbon_Lisbon_District_Central_Portugal.html,d8362416
id_4368,Madrid,"Argentinean,  South American",4370,4.0,$,24.0,/Restaurant_Review-g187514-d2712118-Reviews-El_Andariego-Madrid.html,d2712118
id_3150,Vienna,Other,3152,3.0,,,/Restaurant_Review-g190454-d10818786-Reviews-Gasthaus_Zum_Mile-Vienna.html,d10818786
id_2802,Prague,"European,  Czech",2808,3.5,$$ - $$$,19.0,/Restaurant_Review-g274707-d4769349-Reviews-Restaurace_U_Pramene-Prague_Bohemia.html,d4769349
id_5169,Madrid,Other,5172,4.0,,8.0,/Restaurant_Review-g187514-d8657804-Reviews-La_Escrita-Madrid.html,d8657804
id_2074,Prague,Vietnamese,2077,5.0,,,/Restaurant_Review-g274707-d7124393-Reviews-Sen-Prague_Bohemia.html,d7124393
id_10381,Paris,"Bar,  Pub",10383,4.0,$$ - $$$,3.0,/Restaurant_Review-g187147-d12571297-Reviews-Combat-Paris_Ile_de_France.html,d12571297
id_12906,London,Other,12916,3.0,,8.0,/Restaurant_Review-g186338-d5080700-Reviews-Kebabish-London_England.html,d5080700
id_1907,Munich,Other,1923,3.5,,46.0,/Restaurant_Review-g187309-d1356624-Reviews-Die_Schuetzenlust-Munich_Upper_Bavaria_Bavaria.html,d1356624
id_254,Lyon,"French,  European,  Vegetarian Friendly",255,4.0,$,233.0,/Restaurant_Review-g187265-d7596737-Reviews-La_Cabane-Lyon_Rhone_Auvergne_Rhone_Alpes.html,d7596737
id_1993,Amsterdam,Other,1998,4.5,,12.0,/Restaurant_Review-g188590-d9832010-Reviews-YAY_Health_Store_More-Amsterdam_North_Holland_Province.html,d9832010
id_2256,London,"Italian,  Pizza,  Vegetarian Friendly,  Gluten Free Options,  Vegan Options",2261,4.5,$$ - $$$,273.0,/Restaurant_Review-g186338-d3253550-Reviews-That_s_Amore-London_England.html,d3253550
id_686,Brussels,Other,687,4.5,,26.0,/Restaurant_Review-g950786-d11029213-Reviews-Le_Faubourg_Saint_antoine-Schaerbeek_Brussels.html,d11029213
id_1328,Milan,Other,1330,4.0,,237.0,/Restaurant_Review-g187849-d1226617-Reviews-De_Pasajo_Dal_Marchigiano-Milan_Lombardy.html,d1226617
id_685,Warsaw,"Mediterranean,  Gastropub,  Arabic",686,4.0,$$ - $$$,78.0,/Restaurant_Review-g274856-d6453074-Reviews-Sheesha_Lounge-Warsaw_Mazovia_Province_Central_Poland.html,d6453074
id_373,Ljubljana,Other,374,4.0,,,/Restaurant_Review-g274873-d8602510-Reviews-Tombstone_Saloon-Ljubljana_Upper_Carniola_Region.html,d8602510
id_994,Warsaw,"Polish,  European,  Russian,  Eastern European,  Ukrainian,  Vegetarian Friendly",995,4.5,$,12.0,/Restaurant_Review-g274856-d11947459-Reviews-Soup_Culture-Warsaw_Mazovia_Province_Central_Poland.html,d11947459
id_1968,Vienna,"Cafe,  Central European,  Austrian,  European",1970,4.0,$$ - $$$,39.0,/Restaurant_Review-g190454-d7920021-Reviews-Operncafe-Vienna.html,d7920021
id_2468,Madrid,Other,2470,4.0,,20.0,/Restaurant_Review-g187514-d10398981-Reviews-Mamavaca-Madrid.html,d10398981
id_1004,Budapest,"European,  Central European",1005,5.0,,17.0,/Restaurant_Review-g274887-d3685490-Reviews-Felix_Helix-Budapest_Central_Hungary.html,d3685490
id_7153,Barcelona,"Russian,  Mediterranean",7154,3.5,$$ - $$$,5.0,/Restaurant_Review-g187497-d8804386-Reviews-Bar_Inter_Barcelona-Barcelona_Catalonia.html,d8804386
id_605,Helsinki,"Cafe,  Delicatessen",606,4.0,$$ - $$$,8.0,/Restaurant_Review-g189934-d6663062-Reviews-Cafe_Veranda-Helsinki_Uusimaa.html,d6663062
id_963,Milan,"Italian,  Vegetarian Friendly",965,4.0,$$ - $$$,306.0,/Restaurant_Review-g187849-d3181841-Reviews-Ristorante_e_Pizzeria_Da_Mimmo-Milan_Lombardy.html,d3181841
id_4501,Barcelona,Spanish,4502,4.0,$,9.0,/Restaurant_Review-g187497-d3538769-Reviews-Bar_restaurante_Can_Jordi-Barcelona_Catalonia.html,d3538769
id_2443,Amsterdam,International,2449,4.0,$$ - $$$,12.0,/Restaurant_Review-g188590-d7283420-Reviews-Cafe_Leuten-Amsterdam_North_Holland_Province.html,d7283420
