id,title,rating,year,duration,Var,actor,actor_fb_likes
113,Alexander,R,2004.0,206.0,2,Angelina Jolie Pitt,11000.0
113,Alexander,R,2004.0,206.0,3,Brian Blessed,591.0
114,Harry Potter and the Order of the Phoenix,PG-13,2007.0,138.0,1,Robert Pattinson,21000.0
114,Harry Potter and the Order of the Phoenix,PG-13,2007.0,138.0,2,Daniel Radcliffe,11000.0
114,Harry Potter and the Order of the Phoenix,PG-13,2007.0,138.0,3,Fiona Shaw,687.0
115,Harry Potter and the Goblet of Fire,PG-13,2005.0,157.0,1,Robert Pattinson,21000.0
115,Harry Potter and the Goblet of Fire,PG-13,2005.0,157.0,2,Daniel Radcliffe,11000.0
115,Harry Potter and the Goblet of Fire,PG-13,2005.0,157.0,3,Rupert Grint,10000.0
116,Hancock,PG-13,2008.0,102.0,1,Will Smith,10000.0
116,Hancock,PG-13,2008.0,102.0,2,Charlize Theron,9000.0
116,Hancock,PG-13,2008.0,102.0,3,Eddie Marsan,979.0
117,I Am Legend,PG-13,2007.0,104.0,1,Will Smith,10000.0
117,I Am Legend,PG-13,2007.0,104.0,2,Alice Braga,1000.0
117,I Am Legend,PG-13,2007.0,104.0,3,Willow Smith,558.0
118,Charlie and the Chocolate Factory,PG,2005.0,115.0,1,Johnny Depp,40000.0
118,Charlie and the Chocolate Factory,PG,2005.0,115.0,2,Christopher Lee,16000.0
118,Charlie and the Chocolate Factory,PG,2005.0,115.0,3,David Kelly,588.0
119,Ratatouille,G,2007.0,111.0,1,Janeane Garofalo,1000.0
119,Ratatouille,G,2007.0,111.0,2,John Ratzenberger,1000.0
119,Ratatouille,G,2007.0,111.0,3,Brian Dennehy,954.0
120,Batman Begins,PG-13,2005.0,128.0,1,Christian Bale,23000.0
120,Batman Begins,PG-13,2005.0,128.0,2,Liam Neeson,14000.0
120,Batman Begins,PG-13,2005.0,128.0,3,Morgan Freeman,11000.0
121,Madagascar: Escape 2 Africa,PG,2008.0,89.0,1,Bernie Mac,1000.0
121,Madagascar: Escape 2 Africa,PG,2008.0,89.0,2,Jada Pinkett Smith,851.0
121,Madagascar: Escape 2 Africa,PG,2008.0,89.0,3,Cedric the Entertainer,436.0
122,Night at the Museum: Battle of the Smithsonian,PG,2009.0,105.0,1,Robin Williams,49000.0
122,Night at the Museum: Battle of the Smithsonian,PG,2009.0,105.0,2,Rami Malek,3000.0
122,Night at the Museum: Battle of the Smithsonian,PG,2009.0,105.0,3,Steve Coogan,1000.0
123,X-Men Origins: Wolverine,PG-13,2009.0,119.0,1,Hugh Jackman,20000.0
123,X-Men Origins: Wolverine,PG-13,2009.0,119.0,2,Ryan Reynolds,16000.0
123,X-Men Origins: Wolverine,PG-13,2009.0,119.0,3,Dominic Monaghan,2000.0
124,The Matrix Revolutions,R,2003.0,129.0,1,Essie Davis,309.0
124,The Matrix Revolutions,R,2003.0,129.0,2,Collin Chou,269.0
124,The Matrix Revolutions,R,2003.0,129.0,3,Nona Gaye,233.0
125,Frozen,PG,2013.0,102.0,1,Josh Gad,1000.0
125,Frozen,PG,2013.0,102.0,2,Maurice LaMarche,523.0
125,Frozen,PG,2013.0,102.0,3,Livvy Stubenrauch,490.0
126,The Matrix Reloaded,R,2003.0,138.0,1,Steve Bastoni,234.0
126,The Matrix Reloaded,R,2003.0,138.0,2,Daniel Bernhardt,198.0
126,The Matrix Reloaded,R,2003.0,138.0,3,Helmut Bakaitis,30.0
127,Thor: The Dark World,PG-13,2013.0,112.0,1,Chris Hemsworth,26000.0
127,Thor: The Dark World,PG-13,2013.0,112.0,2,Natalie Portman,20000.0
127,Thor: The Dark World,PG-13,2013.0,112.0,3,Anthony Hopkins,12000.0
128,Mad Max: Fury Road,R,2015.0,120.0,1,Tom Hardy,27000.0
128,Mad Max: Fury Road,R,2015.0,120.0,2,Charlize Theron,9000.0
128,Mad Max: Fury Road,R,2015.0,120.0,3,Zoë Kravitz,943.0
129,Angels & Demons,PG-13,2009.0,146.0,1,Tom Hanks,15000.0
129,Angels & Demons,PG-13,2009.0,146.0,2,Ayelet Zurer,745.0
129,Angels & Demons,PG-13,2009.0,146.0,3,Armin Mueller-Stahl,294.0
130,Thor,PG-13,2011.0,115.0,1,Chris Hemsworth,26000.0
130,Thor,PG-13,2011.0,115.0,2,Natalie Portman,20000.0
130,Thor,PG-13,2011.0,115.0,3,Anthony Hopkins,12000.0
131,Bolt,PG,2008.0,96.0,1,Chloë Grace Moretz,17000.0
131,Bolt,PG,2008.0,96.0,2,Diedrich Bader,759.0
131,Bolt,PG,2008.0,96.0,3,James Lipton,699.0
132,G-Force,PG,2009.0,88.0,1,Kelli Garner,730.0
132,G-Force,PG,2009.0,88.0,2,Piper Mackenzie Harris,607.0
132,G-Force,PG,2009.0,88.0,3,Niecy Nash,182.0
133,Wrath of the Titans,PG-13,2012.0,99.0,1,Liam Neeson,14000.0
133,Wrath of the Titans,PG-13,2012.0,99.0,2,Edgar Ramírez,897.0
133,Wrath of the Titans,PG-13,2012.0,99.0,3,Lily James,502.0
134,Dark Shadows,PG-13,2012.0,113.0,1,Johnny Depp,40000.0
134,Dark Shadows,PG-13,2012.0,113.0,2,Chloë Grace Moretz,17000.0
134,Dark Shadows,PG-13,2012.0,113.0,3,Christopher Lee,16000.0
135,Mission: Impossible - Rogue Nation,PG-13,2015.0,131.0,1,Tom Cruise,10000.0
135,Mission: Impossible - Rogue Nation,PG-13,2015.0,131.0,2,Jeremy Renner,10000.0
135,Mission: Impossible - Rogue Nation,PG-13,2015.0,131.0,3,Sean Harris,641.0
136,The Wolfman,R,2010.0,119.0,1,Anthony Hopkins,12000.0
136,The Wolfman,R,2010.0,119.0,2,Simon Merrells,490.0
136,The Wolfman,R,2010.0,119.0,3,Art Malik,162.0
137,Bee Movie,PG,2007.0,91.0,1,Matthew Broderick,2000.0
137,Bee Movie,PG,2007.0,91.0,2,Oprah Winfrey,852.0
137,Bee Movie,PG,2007.0,91.0,3,Rip Torn,826.0
138,Kung Fu Panda 2,PG,2011.0,90.0,1,Angelina Jolie Pitt,11000.0
138,Kung Fu Panda 2,PG,2011.0,90.0,2,Gary Oldman,10000.0
138,Kung Fu Panda 2,PG,2011.0,90.0,3,Mike Bell,15.0
139,The Last Airbender,PG,2010.0,103.0,1,Seychelle Gabriel,1000.0
139,The Last Airbender,PG,2010.0,103.0,2,Noah Ringer,756.0
139,The Last Airbender,PG,2010.0,103.0,3,Aasif Mandvi,346.0
140,Mission: Impossible III,PG-13,2006.0,124.0,1,Philip Seymour Hoffman,22000.0
140,Mission: Impossible III,PG-13,2006.0,124.0,2,Tom Cruise,10000.0
140,Mission: Impossible III,PG-13,2006.0,124.0,3,Eddie Marsan,979.0
141,White House Down,PG-13,2013.0,131.0,1,Channing Tatum,17000.0
141,White House Down,PG-13,2013.0,131.0,2,Jake Weber,551.0
141,White House Down,PG-13,2013.0,131.0,3,Matt Craven,256.0
142,Mars Needs Moms,PG,2011.0,88.0,1,Elisabeth Harnois,921.0
142,Mars Needs Moms,PG,2011.0,88.0,2,Dan Fogler,562.0
142,Mars Needs Moms,PG,2011.0,88.0,3,Tom Everett Scott,433.0
143,Flushed Away,PG,2006.0,85.0,1,Hugh Jackman,20000.0
143,Flushed Away,PG,2006.0,85.0,2,Kate Winslet,14000.0
143,Flushed Away,PG,2006.0,85.0,3,David Suchet,586.0
144,Pan,PG,2015.0,111.0,1,Hugh Jackman,20000.0
144,Pan,PG,2015.0,111.0,2,Cara Delevingne,558.0
144,Pan,PG,2015.0,111.0,3,Nonso Anozie,394.0
145,Mr. Peabody & Sherman,PG,2014.0,92.0,1,Ty Burrell,3000.0
145,Mr. Peabody & Sherman,PG,2014.0,92.0,2,Zach Callison,1000.0
145,Mr. Peabody & Sherman,PG,2014.0,92.0,3,Karan Brar,517.0
146,Troy,R,2004.0,196.0,1,Brad Pitt,11000.0
146,Troy,R,2004.0,196.0,2,Orlando Bloom,5000.0
146,Troy,R,2004.0,196.0,3,Julian Glover,844.0
147,Madagascar 3: Europe's Most Wanted,PG,2012.0,93.0,1,Jada Pinkett Smith,851.0
147,Madagascar 3: Europe's Most Wanted,PG,2012.0,93.0,2,Martin Short,770.0
147,Madagascar 3: Europe's Most Wanted,PG,2012.0,93.0,3,Cedric the Entertainer,436.0
148,Die Another Day,PG-13,2002.0,133.0,1,Toby Stephens,769.0
148,Die Another Day,PG-13,2002.0,133.0,2,Colin Salmon,766.0
148,Die Another Day,PG-13,2002.0,133.0,3,Rick Yune,746.0
149,Ghostbusters,PG-13,2016.0,116.0,1,Ed Begley Jr.,783.0
149,Ghostbusters,PG-13,2016.0,116.0,2,Kate McKinnon,370.0
149,Ghostbusters,PG-13,2016.0,116.0,3,Zach Woods,322.0
150,Armageddon,PG-13,1998.0,153.0,1,Bruce Willis,13000.0
150,Armageddon,PG-13,1998.0,153.0,2,Steve Buscemi,12000.0
150,Armageddon,PG-13,1998.0,153.0,3,Will Patton,537.0
151,Men in Black II,PG-13,2002.0,88.0,1,Will Smith,10000.0
151,Men in Black II,PG-13,2002.0,88.0,2,Rosario Dawson,3000.0
151,Men in Black II,PG-13,2002.0,88.0,3,Rip Torn,826.0
152,Beowulf,PG-13,2007.0,115.0,1,Robin Wright,18000.0
152,Beowulf,PG-13,2007.0,115.0,2,Anthony Hopkins,12000.0
152,Beowulf,PG-13,2007.0,115.0,3,Sebastian Roché,964.0
153,Kung Fu Panda 3,PG,2016.0,95.0,1,J.K. Simmons,24000.0
153,Kung Fu Panda 3,PG,2016.0,95.0,2,Angelina Jolie Pitt,11000.0
153,Kung Fu Panda 3,PG,2016.0,95.0,3,Wayne Knight,967.0
154,Mission: Impossible - Ghost Protocol,PG-13,2011.0,133.0,1,Tom Cruise,10000.0
154,Mission: Impossible - Ghost Protocol,PG-13,2011.0,133.0,2,Jeremy Renner,10000.0
154,Mission: Impossible - Ghost Protocol,PG-13,2011.0,133.0,3,Michael Nyqvist,690.0
155,Rise of the Guardians,PG,2012.0,97.0,1,Hugh Jackman,20000.0
155,Rise of the Guardians,PG,2012.0,97.0,2,Kamil McFadden,315.0
155,Rise of the Guardians,PG,2012.0,97.0,3,Khamani Griffin,161.0
156,Fun with Dick and Jane,PG-13,2005.0,90.0,1,John Michael Higgins,957.0
156,Fun with Dick and Jane,PG-13,2005.0,90.0,2,Richard Burgi,550.0
156,Fun with Dick and Jane,PG-13,2005.0,90.0,3,David Herman,233.0
157,The Last Samurai,R,2003.0,154.0,1,Tom Cruise,10000.0
157,The Last Samurai,R,2003.0,154.0,2,Tony Goldwyn,956.0
157,The Last Samurai,R,2003.0,154.0,3,Chad Lindberg,445.0
158,Exodus: Gods and Kings,PG-13,2014.0,150.0,1,Christian Bale,23000.0
158,Exodus: Gods and Kings,PG-13,2014.0,150.0,2,María Valverde,893.0
158,Exodus: Gods and Kings,PG-13,2014.0,150.0,3,Ben Mendelsohn,748.0
159,Star Trek,PG-13,2009.0,127.0,1,Chris Hemsworth,26000.0
159,Star Trek,PG-13,2009.0,127.0,2,Leonard Nimoy,12000.0
159,Star Trek,PG-13,2009.0,127.0,3,Bruce Greenwood,991.0
160,Spider-Man,PG-13,2002.0,121.0,1,J.K. Simmons,24000.0
160,Spider-Man,PG-13,2002.0,121.0,2,James Franco,11000.0
160,Spider-Man,PG-13,2002.0,121.0,3,Kirsten Dunst,4000.0
161,How to Train Your Dragon 2,PG,2014.0,102.0,1,Gerard Butler,18000.0
161,How to Train Your Dragon 2,PG,2014.0,102.0,2,Djimon Hounsou,3000.0
161,How to Train Your Dragon 2,PG,2014.0,102.0,3,America Ferrera,953.0
162,Gods of Egypt,PG-13,2016.0,126.0,1,Gerard Butler,18000.0
162,Gods of Egypt,PG-13,2016.0,126.0,2,Elodie Yung,934.0
162,Gods of Egypt,PG-13,2016.0,126.0,3,Bryan Brown,284.0
163,Stealth,PG-13,2005.0,121.0,1,Sam Shepard,820.0
163,Stealth,PG-13,2005.0,121.0,2,Joe Morton,780.0
163,Stealth,PG-13,2005.0,121.0,3,Richard Roxburgh,653.0
164,Watchmen,R,2009.0,215.0,1,Matt Frewer,986.0
164,Watchmen,R,2009.0,215.0,2,Billy Crudup,745.0
164,Watchmen,R,2009.0,215.0,3,Stephen McHattie,413.0
165,Lethal Weapon 4,R,1998.0,127.0,1,Jet Li,5000.0
165,Lethal Weapon 4,R,1998.0,127.0,2,Rene Russo,808.0
165,Lethal Weapon 4,R,1998.0,127.0,3,Darlene Love,91.0
166,Hulk,PG-13,2003.0,138.0,1,Kevin Rankin,820.0
166,Hulk,PG-13,2003.0,138.0,2,Regi Davis,300.0
166,Hulk,PG-13,2003.0,138.0,3,Celia Weston,258.0
167,G.I. Joe: Retaliation,PG-13,2013.0,122.0,1,Channing Tatum,17000.0
167,G.I. Joe: Retaliation,PG-13,2013.0,122.0,2,Dwayne Johnson,12000.0
167,G.I. Joe: Retaliation,PG-13,2013.0,122.0,3,Elodie Yung,934.0
168,Sahara,PG-13,2005.0,124.0,1,Matthew McConaughey,11000.0
168,Sahara,PG-13,2005.0,124.0,2,Rainn Wilson,973.0
168,Sahara,PG-13,2005.0,124.0,3,Delroy Lindo,848.0
169,Final Fantasy: The Spirits Within,PG-13,2001.0,106.0,1,Steve Buscemi,12000.0
169,Final Fantasy: The Spirits Within,PG-13,2001.0,106.0,2,Ming-Na Wen,2000.0
169,Final Fantasy: The Spirits Within,PG-13,2001.0,106.0,3,Jean Simmons,422.0
170,Captain America: The First Avenger,PG-13,2011.0,124.0,1,Chris Evans,11000.0
170,Captain America: The First Avenger,PG-13,2011.0,124.0,2,Dominic Cooper,3000.0
170,Captain America: The First Avenger,PG-13,2011.0,124.0,3,Hayley Atwell,2000.0
171,The World Is Not Enough,PG-13,1999.0,128.0,1,Colin Salmon,766.0
171,The World Is Not Enough,PG-13,1999.0,128.0,2,Maria Grazia Cucinotta,536.0
171,The World Is Not Enough,PG-13,1999.0,128.0,3,Desmond Llewelyn,244.0
172,Master and Commander: The Far Side of the World,PG-13,2003.0,138.0,1,James D'Arcy,613.0
172,Master and Commander: The Far Side of the World,PG-13,2003.0,138.0,2,Lee Ingleby,172.0
172,Master and Commander: The Far Side of the World,PG-13,2003.0,138.0,3,David Threlfall,168.0
173,The Twilight Saga: Breaking Dawn - Part 2,PG-13,2012.0,115.0,1,Robert Pattinson,21000.0
173,The Twilight Saga: Breaking Dawn - Part 2,PG-13,2012.0,115.0,2,Kristen Stewart,17000.0
173,The Twilight Saga: Breaking Dawn - Part 2,PG-13,2012.0,115.0,3,Taylor Lautner,12000.0
174,Happy Feet 2,PG,2011.0,100.0,1,Robin Williams,49000.0
174,Happy Feet 2,PG,2011.0,100.0,2,Brad Pitt,11000.0
174,Happy Feet 2,PG,2011.0,100.0,3,Common,989.0
175,The Incredible Hulk,PG-13,2008.0,135.0,1,Ty Burrell,3000.0
175,The Incredible Hulk,PG-13,2008.0,135.0,2,Peter Mensah,1000.0
175,The Incredible Hulk,PG-13,2008.0,135.0,3,William Hurt,882.0
176,Miami Vice,TV-14,,60.0,1,Don Johnson,982.0
176,Miami Vice,TV-14,,60.0,2,Philip Michael Thomas,321.0
176,Miami Vice,TV-14,,60.0,3,John Diehl,184.0
177,The BFG,PG,2016.0,117.0,1,Mark Rylance,535.0
177,The BFG,PG,2016.0,117.0,2,Penelope Wilton,400.0
177,The BFG,PG,2016.0,117.0,3,Rafe Spall,358.0
178,The Revenant,R,2015.0,156.0,1,Leonardo DiCaprio,29000.0
178,The Revenant,R,2015.0,156.0,2,Tom Hardy,27000.0
178,The Revenant,R,2015.0,156.0,3,Lukas Haas,733.0
179,Turbo,PG,2013.0,96.0,1,Ryan Reynolds,16000.0
179,Turbo,PG,2013.0,96.0,2,Snoop Dogg,881.0
179,Turbo,PG,2013.0,96.0,3,Ben Schwartz,463.0
180,Rango,PG,2011.0,107.0,1,Johnny Depp,40000.0
180,Rango,PG,2011.0,107.0,2,Ray Winstone,1000.0
180,Rango,PG,2011.0,107.0,3,Stephen Root,939.0
181,Penguins of Madagascar,PG,2014.0,92.0,1,Benedict Cumberbatch,19000.0
181,Penguins of Madagascar,PG,2014.0,92.0,2,Annet Mahendru,411.0
181,Penguins of Madagascar,PG,2014.0,92.0,3,Andy Richter,179.0
182,The Bourne Ultimatum,PG-13,2007.0,115.0,1,Matt Damon,13000.0
182,The Bourne Ultimatum,PG-13,2007.0,115.0,2,Edgar Ramírez,897.0
182,The Bourne Ultimatum,PG-13,2007.0,115.0,3,Albert Finney,883.0
183,Kung Fu Panda,PG,2008.0,92.0,1,Angelina Jolie Pitt,11000.0
183,Kung Fu Panda,PG,2008.0,92.0,2,Wayne Knight,967.0
183,Kung Fu Panda,PG,2008.0,92.0,3,Dan Fogler,562.0
184,Ant-Man,PG-13,2015.0,117.0,1,Judy Greer,2000.0
184,Ant-Man,PG-13,2015.0,117.0,2,Hayley Atwell,2000.0
184,Ant-Man,PG-13,2015.0,117.0,3,T.I.,680.0
185,The Hunger Games: Catching Fire,PG-13,2013.0,146.0,1,Jennifer Lawrence,34000.0
185,The Hunger Games: Catching Fire,PG-13,2013.0,146.0,2,Josh Hutcherson,14000.0
185,The Hunger Games: Catching Fire,PG-13,2013.0,146.0,3,Sandra Ellis Lafferty,523.0
186,Home,PG,2015.0,94.0,1,Jim Parsons,17000.0
186,Home,PG,2015.0,94.0,2,Matt Jones,523.0
186,Home,PG,2015.0,94.0,3,April Winchell,183.0
187,War of the Worlds,PG-13,2005.0,116.0,1,Tom Cruise,10000.0
187,War of the Worlds,PG-13,2005.0,116.0,2,Lisa Ann Walter,1000.0
187,War of the Worlds,PG-13,2005.0,116.0,3,Rick Gonzalez,807.0
188,Bad Boys II,R,2003.0,147.0,1,Will Smith,10000.0
188,Bad Boys II,R,2003.0,147.0,2,Henry Rollins,898.0
188,Bad Boys II,R,2003.0,147.0,3,Jordi Mollà,877.0
189,Puss in Boots,PG,2011.0,90.0,1,Salma Hayek,4000.0
189,Puss in Boots,PG,2011.0,90.0,2,Constance Marie,442.0
189,Puss in Boots,PG,2011.0,90.0,3,Amy Sedaris,397.0
190,Salt,PG-13,2010.0,101.0,1,Angelina Jolie Pitt,11000.0
190,Salt,PG-13,2010.0,101.0,2,Andre Braugher,702.0
190,Salt,PG-13,2010.0,101.0,3,August Diehl,282.0
191,Noah,PG-13,2014.0,138.0,1,Anthony Hopkins,12000.0
191,Noah,PG-13,2014.0,138.0,2,Emma Watson,9000.0
191,Noah,PG-13,2014.0,138.0,3,Logan Lerman,8000.0
192,The Adventures of Tintin,PG,2011.0,107.0,1,Toby Jones,2000.0
192,The Adventures of Tintin,PG,2011.0,107.0,2,Mackenzie Crook,871.0
192,The Adventures of Tintin,PG,2011.0,107.0,3,Tony Curran,845.0
193,Harry Potter and the Prisoner of Azkaban,PG,2004.0,142.0,1,Daniel Radcliffe,11000.0
193,Harry Potter and the Prisoner of Azkaban,PG,2004.0,142.0,2,Gary Oldman,10000.0
193,Harry Potter and the Prisoner of Azkaban,PG,2004.0,142.0,3,Rupert Grint,10000.0
194,Australia,PG-13,2008.0,165.0,1,Essie Davis,309.0
194,Australia,PG-13,2008.0,165.0,2,Bryan Brown,284.0
194,Australia,PG-13,2008.0,165.0,3,Eddie Baroo,165.0
195,After Earth,PG-13,2013.0,100.0,1,Will Smith,10000.0
195,After Earth,PG-13,2013.0,100.0,2,Zoë Kravitz,943.0
195,After Earth,PG-13,2013.0,100.0,3,Glenn Morshower,894.0
196,Dinosaur,PG,2000.0,82.0,1,Alfre Woodard,1000.0
196,Dinosaur,PG,2000.0,82.0,2,D.B. Sweeney,558.0
196,Dinosaur,PG,2000.0,82.0,3,Della Reese,388.0
197,Harry Potter and the Deathly Hallows: Part II,,2011.0,,1,Rupert Grint,10000.0
197,Harry Potter and the Deathly Hallows: Part II,,2011.0,,2,Dave Legeno,570.0
197,Harry Potter and the Deathly Hallows: Part II,,2011.0,,3,Ralph Ineson,159.0
198,Night at the Museum: Secret of the Tomb,PG,2014.0,98.0,1,Robin Williams,49000.0
198,Night at the Museum: Secret of the Tomb,PG,2014.0,98.0,2,Rami Malek,3000.0
198,Night at the Museum: Secret of the Tomb,PG,2014.0,98.0,3,Steve Coogan,1000.0
199,Megamind,PG,2010.0,95.0,1,J.K. Simmons,24000.0
199,Megamind,PG,2010.0,95.0,2,Brad Pitt,11000.0
199,Megamind,PG,2010.0,95.0,3,Will Ferrell,8000.0
200,Harry Potter and the Sorcerer's Stone,PG,2001.0,159.0,1,Daniel Radcliffe,11000.0
200,Harry Potter and the Sorcerer's Stone,PG,2001.0,159.0,2,Fiona Shaw,687.0
200,Harry Potter and the Sorcerer's Stone,PG,2001.0,159.0,3,Verne Troyer,645.0
201,R.I.P.D.,PG-13,2013.0,96.0,1,Ryan Reynolds,16000.0
201,R.I.P.D.,PG-13,2013.0,96.0,2,Jeff Bridges,12000.0
201,R.I.P.D.,PG-13,2013.0,96.0,3,Stephanie Szostak,1000.0
202,Pirates of the Caribbean: The Curse of the Black Pearl,PG-13,2003.0,143.0,1,Johnny Depp,40000.0
202,Pirates of the Caribbean: The Curse of the Black Pearl,PG-13,2003.0,143.0,2,Orlando Bloom,5000.0
202,Pirates of the Caribbean: The Curse of the Black Pearl,PG-13,2003.0,143.0,3,Jack Davenport,1000.0
203,Harry Potter and the Deathly Hallows: Part I,,2010.0,,1,Rupert Grint,10000.0
203,Harry Potter and the Deathly Hallows: Part I,,2010.0,,2,Toby Jones,2000.0
203,Harry Potter and the Deathly Hallows: Part I,,2010.0,,3,Alfred Enoch,1000.0
204,The Hunger Games: Mockingjay - Part 1,PG-13,2014.0,123.0,1,Jennifer Lawrence,34000.0
204,The Hunger Games: Mockingjay - Part 1,PG-13,2014.0,123.0,2,Philip Seymour Hoffman,22000.0
204,The Hunger Games: Mockingjay - Part 1,PG-13,2014.0,123.0,3,Josh Hutcherson,14000.0
205,The Da Vinci Code,PG-13,2006.0,174.0,1,Tom Hanks,15000.0
205,The Da Vinci Code,PG-13,2006.0,174.0,2,Seth Gabel,574.0
205,The Da Vinci Code,PG-13,2006.0,174.0,3,Jürgen Prochnow,362.0
206,Rio 2,G,2014.0,101.0,1,Miguel Ferrer,688.0
206,Rio 2,G,2014.0,101.0,2,Rachel Crow,237.0
206,Rio 2,G,2014.0,101.0,3,Jeffrey Garcia,56.0
207,X-Men 2,PG-13,2003.0,134.0,1,Hugh Jackman,20000.0
207,X-Men 2,PG-13,2003.0,134.0,2,Bruce Davison,505.0
207,X-Men 2,PG-13,2003.0,134.0,3,Aaron Stanford,346.0
208,Fast Five,PG-13,2011.0,132.0,1,Paul Walker,23000.0
208,Fast Five,PG-13,2011.0,132.0,2,Vin Diesel,14000.0
208,Fast Five,PG-13,2011.0,132.0,3,Dwayne Johnson,12000.0
209,Sherlock Holmes: A Game of Shadows,PG-13,2011.0,129.0,1,Robert Downey Jr.,21000.0
209,Sherlock Holmes: A Game of Shadows,PG-13,2011.0,129.0,2,Eddie Marsan,979.0
209,Sherlock Holmes: A Game of Shadows,PG-13,2011.0,129.0,3,Paul Anderson,154.0
210,Clash of the Titans,PG-13,2010.0,106.0,1,Liam Neeson,14000.0
210,Clash of the Titans,PG-13,2010.0,106.0,2,Jason Flemyng,1000.0
210,Clash of the Titans,PG-13,2010.0,106.0,3,Alexa Davalos,850.0
211,Total Recall,R,1990.0,113.0,1,Ronny Cox,605.0
211,Total Recall,R,1990.0,113.0,2,Rachel Ticotin,308.0
211,Total Recall,R,1990.0,113.0,3,Marshall Bell,217.0
212,The 13th Warrior,R,1999.0,102.0,1,Tony Curran,845.0
212,The 13th Warrior,R,1999.0,102.0,2,Vladimir Kulich,372.0
212,The 13th Warrior,R,1999.0,102.0,3,Clive Russell,241.0
213,The Bourne Legacy,PG-13,2012.0,135.0,1,Jeremy Renner,10000.0
213,The Bourne Legacy,PG-13,2012.0,135.0,2,Scott Glenn,826.0
213,The Bourne Legacy,PG-13,2012.0,135.0,3,Stacy Keach,602.0
214,Batman & Robin,PG-13,1997.0,125.0,1,Michael Gough,920.0
214,Batman & Robin,PG-13,1997.0,125.0,2,Vivica A. Fox,890.0
214,Batman & Robin,PG-13,1997.0,125.0,3,John Glover,409.0
215,How the Grinch Stole Christmas,PG,2000.0,110.0,1,Clint Howard,1000.0
215,How the Grinch Stole Christmas,PG,2000.0,110.0,2,T.J. Thyne,722.0
215,How the Grinch Stole Christmas,PG,2000.0,110.0,3,Molly Shannon,636.0
216,The Day After Tomorrow,PG-13,2004.0,124.0,1,Jake Gyllenhaal,15000.0
216,The Day After Tomorrow,PG-13,2004.0,124.0,2,Dennis Quaid,2000.0
216,The Day After Tomorrow,PG-13,2004.0,124.0,3,Sela Ward,812.0
217,Mission: Impossible II,PG-13,2000.0,123.0,1,Tom Cruise,10000.0
217,Mission: Impossible II,PG-13,2000.0,123.0,2,Dougray Scott,794.0
217,Mission: Impossible II,PG-13,2000.0,123.0,3,Richard Roxburgh,653.0
218,The Perfect Storm,PG-13,2000.0,130.0,1,Karen Allen,784.0
218,The Perfect Storm,PG-13,2000.0,130.0,2,Mary Elizabeth Mastrantonio,638.0
218,The Perfect Storm,PG-13,2000.0,130.0,3,Bob Gunton,461.0
219,Fantastic 4: Rise of the Silver Surfer,PG,2007.0,92.0,1,Chris Evans,11000.0
219,Fantastic 4: Rise of the Silver Surfer,PG,2007.0,92.0,2,Ioan Gruffudd,2000.0
219,Fantastic 4: Rise of the Silver Surfer,PG,2007.0,92.0,3,Andre Braugher,702.0
220,Life of Pi,PG,2012.0,127.0,1,Suraj Sharma,774.0
220,Life of Pi,PG,2012.0,127.0,2,Rafe Spall,358.0
220,Life of Pi,PG,2012.0,127.0,3,Tabu,341.0
221,Ghost Rider,PG-13,2007.0,123.0,1,Nicolas Cage,12000.0
221,Ghost Rider,PG-13,2007.0,123.0,2,Matt Long,701.0
221,Ghost Rider,PG-13,2007.0,123.0,3,Peter Fonda,402.0
222,Jason Bourne,PG-13,2016.0,123.0,1,Matt Damon,13000.0
222,Jason Bourne,PG-13,2016.0,123.0,2,Riz Ahmed,365.0
222,Jason Bourne,PG-13,2016.0,123.0,3,Ato Essandoh,265.0
223,Charlie's Angels: Full Throttle,PG-13,2003.0,107.0,1,Demi Moore,2000.0
223,Charlie's Angels: Full Throttle,PG-13,2003.0,107.0,2,Bernie Mac,1000.0
223,Charlie's Angels: Full Throttle,PG-13,2003.0,107.0,3,Justin Theroux,1000.0
224,Prometheus,R,2012.0,124.0,1,Michael Fassbender,13000.0
224,Prometheus,R,2012.0,124.0,2,Charlize Theron,9000.0
224,Prometheus,R,2012.0,124.0,3,Sean Harris,641.0
225,Stuart Little 2,PG,2002.0,77.0,1,Nathan Lane,886.0
225,Stuart Little 2,PG,2002.0,77.0,2,Brad Garrett,799.0
225,Stuart Little 2,PG,2002.0,77.0,3,Melanie Griffith,537.0
226,Elysium,R,2013.0,109.0,1,Matt Damon,13000.0
226,Elysium,R,2013.0,109.0,2,Sharlto Copley,2000.0
226,Elysium,R,2013.0,109.0,3,Alice Braga,1000.0
227,The Chronicles of Riddick,PG-13,2004.0,134.0,1,Vin Diesel,14000.0
227,The Chronicles of Riddick,PG-13,2004.0,134.0,2,Alexa Davalos,850.0
227,The Chronicles of Riddick,PG-13,2004.0,134.0,3,Christina Cox,567.0
228,RoboCop,PG-13,2014.0,117.0,1,Gary Oldman,10000.0
228,RoboCop,PG-13,2014.0,117.0,2,Abbie Cornish,2000.0
228,RoboCop,PG-13,2014.0,117.0,3,Jennifer Ehle,1000.0
229,Speed Racer,PG,2008.0,135.0,1,Scott Porter,690.0
229,Speed Racer,PG,2008.0,135.0,2,Kick Gurry,107.0
229,Speed Racer,PG,2008.0,135.0,3,Nicholas Elia,87.0
