Index,state_abuja,state_kwara,state_lagos,state_ogun,state_oyo,state_rivers
18517,0,0,1,0,0,0
7973,0,0,1,0,0,0
12324,0,0,1,0,0,0
17735,0,0,1,0,0,0
24090,0,0,1,0,0,0
379,0,0,1,0,0,0
20346,1,0,0,0,0,0
18,1,0,0,0,0,0
4995,0,0,1,0,0,0
17479,0,0,0,0,1,0
24155,0,0,1,0,0,0
8771,0,0,1,0,0,0
19186,0,1,0,0,0,0
23790,0,0,1,0,0,0
2327,0,0,1,0,0,0
11084,0,0,1,0,0,0
138,0,0,1,0,0,0
9121,0,0,1,0,0,0
773,0,0,1,0,0,0
4954,0,0,1,0,0,0
9150,0,0,1,0,0,0
16529,1,0,0,0,0,0
14409,0,0,1,0,0,0
12191,0,0,1,0,0,0
15754,0,0,1,0,0,0
2127,0,0,1,0,0,0
13678,0,0,1,0,0,0
9529,0,0,1,0,0,0
16335,0,0,1,0,0,0
4277,0,0,1,0,0,0
4053,0,0,1,0,0,0
9591,0,0,1,0,0,0
19539,0,0,0,1,0,0
1710,0,0,1,0,0,0
14233,0,0,1,0,0,0
16510,0,0,1,0,0,0
21417,0,0,1,0,0,0
24657,0,0,1,0,0,0
1572,0,0,1,0,0,0
6906,0,0,1,0,0,0
21429,0,0,1,0,0,0
4565,0,0,1,0,0,0
20576,0,0,0,0,0,1
105,0,0,1,0,0,0
22739,0,0,1,0,0,0
5090,0,0,1,0,0,0
19861,0,1,0,0,0,0
239,0,0,1,0,0,0
22501,0,0,1,0,0,0
21619,1,0,0,0,0,0
2116,0,0,1,0,0,0
19716,0,1,0,0,0,0
6421,0,0,1,0,0,0
7213,1,0,0,0,0,0
20189,0,0,0,1,0,0
329,0,0,1,0,0,0
10780,0,0,1,0,0,0
8016,0,0,1,0,0,0
11137,0,0,1,0,0,0
14162,0,0,1,0,0,0
13351,0,0,1,0,0,0
18164,0,0,1,0,0,0
12567,0,0,1,0,0,0
4815,0,0,1,0,0,0
8102,1,0,0,0,0,0
24613,0,0,1,0,0,0
24331,0,0,1,0,0,0
19583,0,0,0,0,0,1
25070,0,0,1,0,0,0
2339,1,0,0,0,0,0
14386,0,0,1,0,0,0
9785,0,0,1,0,0,0
494,0,0,1,0,0,0
14774,0,0,1,0,0,0
8530,0,0,1,0,0,0
19050,0,0,0,0,1,0
3371,0,0,1,0,0,0
5891,0,0,1,0,0,0
23252,1,0,0,0,0,0
17992,0,0,1,0,0,0
2222,0,0,1,0,0,0
10731,0,0,0,0,0,1
16570,0,0,1,0,0,0
6506,0,0,1,0,0,0
17033,0,0,1,0,0,0
18896,1,0,0,0,0,0
17917,0,0,0,0,1,0
8597,0,0,1,0,0,0
3313,0,0,1,0,0,0
22345,0,0,1,0,0,0
20438,1,0,0,0,0,0
5450,0,0,1,0,0,0
19010,1,0,0,0,0,0
7731,0,0,1,0,0,0
18242,0,0,0,0,1,0
6456,0,0,1,0,0,0
24137,0,0,1,0,0,0
15684,0,0,1,0,0,0
1202,0,0,1,0,0,0
20608,0,0,0,1,0,0
25161,0,0,1,0,0,0
21307,0,0,1,0,0,0
21773,1,0,0,0,0,0
4573,0,0,1,0,0,0
321,0,0,1,0,0,0
9341,1,0,0,0,0,0
3282,0,0,0,0,0,1
6713,0,0,1,0,0,0
259,0,0,1,0,0,0
19828,0,1,0,0,0,0
10833,1,0,0,0,0,0
8494,0,0,1,0,0,0
2965,0,0,1,0,0,0
5320,0,0,1,0,0,0
21105,0,0,0,0,1,0
24015,0,0,1,0,0,0
14151,0,0,1,0,0,0
8325,0,0,1,0,0,0
2000,0,0,1,0,0,0
3068,0,0,0,0,0,1
14916,0,0,1,0,0,0
19225,0,0,0,0,1,0
8719,0,0,1,0,0,0
21978,1,0,0,0,0,0
6678,0,0,0,0,0,1
23169,1,0,0,0,0,0
5308,0,0,1,0,0,0
2596,1,0,0,0,0,0
16080,0,0,1,0,0,0
14226,0,0,1,0,0,0
14281,0,0,1,0,0,0
20415,0,0,1,0,0,0
23529,0,0,1,0,0,0
160,0,0,1,0,0,0
10029,0,0,1,0,0,0
6659,0,0,1,0,0,0
14863,0,0,1,0,0,0
6770,0,0,1,0,0,0
18724,1,0,0,0,0,0
24289,0,0,1,0,0,0
6449,0,0,1,0,0,0
14936,0,0,1,0,0,0
5606,0,0,1,0,0,0
23292,1,0,0,0,0,0
14820,0,0,1,0,0,0
23277,0,0,1,0,0,0
14835,0,0,1,0,0,0
24425,0,0,1,0,0,0
2010,0,0,1,0,0,0
4963,0,0,1,0,0,0
10366,0,0,1,0,0,0
22233,1,0,0,0,0,0
16032,0,0,1,0,0,0
10644,0,0,1,0,0,0
3056,0,0,1,0,0,0
13567,0,0,1,0,0,0
18497,0,0,1,0,0,0
15412,0,0,1,0,0,0
12137,1,0,0,0,0,0
1466,0,0,0,0,0,1
14245,0,0,1,0,0,0
5565,0,0,1,0,0,0
9385,0,0,1,0,0,0
1873,0,0,1,0,0,0
12118,0,0,1,0,0,0
3300,0,0,1,0,0,0
7109,0,0,1,0,0,0
357,0,0,1,0,0,0
2882,0,0,1,0,0,0
24627,0,0,1,0,0,0
76,0,0,1,0,0,0
7775,0,0,1,0,0,0
15044,0,0,1,0,0,0
13389,0,0,1,0,0,0
11826,0,0,1,0,0,0
943,0,0,1,0,0,0
22795,1,0,0,0,0,0
7300,0,0,0,0,1,0
3117,0,0,1,0,0,0
14426,0,0,1,0,0,0
20250,1,0,0,0,0,0
6149,0,0,1,0,0,0
21975,1,0,0,0,0,0
19493,0,0,0,0,0,1
2749,1,0,0,0,0,0
5753,0,0,1,0,0,0
9897,0,0,1,0,0,0
18790,1,0,0,0,0,0
12805,1,0,0,0,0,0
4853,0,0,1,0,0,0
10807,0,0,1,0,0,0
14512,0,0,1,0,0,0
9423,0,0,0,1,0,0
11454,0,0,1,0,0,0
5625,0,0,1,0,0,0
7409,0,0,1,0,0,0
19944,0,0,0,0,1,0
5886,0,0,1,0,0,0
10733,0,0,1,0,0,0
9816,0,0,1,0,0,0
9950,0,0,1,0,0,0
13074,0,0,1,0,0,0
12773,0,0,1,0,0,0
1225,0,0,1,0,0,0
16545,0,0,1,0,0,0
9020,0,0,1,0,0,0
816,0,0,1,0,0,0
20741,0,0,0,0,1,0
13626,1,0,0,0,0,0
12778,0,0,1,0,0,0
14489,0,0,1,0,0,0
18290,0,0,1,0,0,0
606,0,0,1,0,0,0
20427,1,0,0,0,0,0
7563,1,0,0,0,0,0
950,0,0,1,0,0,0
3468,0,0,1,0,0,0
14619,0,0,1,0,0,0
16257,0,0,0,1,0,0
3024,0,0,1,0,0,0
10622,0,0,1,0,0,0
24035,0,0,1,0,0,0
19689,0,0,0,0,0,1
16400,0,0,1,0,0,0
19438,0,0,0,1,0,0
12066,0,0,1,0,0,0
4201,1,0,0,0,0,0
5004,1,0,0,0,0,0
18911,0,0,0,0,0,1
22213,0,0,1,0,0,0
24862,0,0,1,0,0,0
3270,0,0,1,0,0,0
20094,0,0,0,1,0,0
20525,0,0,0,0,1,0
19264,0,1,0,0,0,0
13171,0,0,1,0,0,0
5043,0,0,1,0,0,0
23717,0,0,1,0,0,0
18597,0,0,1,0,0,0
16239,1,0,0,0,0,0
4682,0,0,1,0,0,0
21374,0,0,1,0,0,0
15759,0,0,1,0,0,0
24408,0,0,1,0,0,0
24560,0,0,1,0,0,0
18498,0,0,1,0,0,0
20037,0,0,1,0,0,0
20201,0,0,0,0,0,1
15242,0,0,1,0,0,0
2439,0,0,1,0,0,0
20994,0,0,1,0,0,0
11118,0,0,0,0,0,1
19131,0,0,1,0,0,0
6867,0,0,1,0,0,0
9170,0,0,1,0,0,0
10845,0,0,1,0,0,0
2679,0,0,1,0,0,0
19463,0,0,0,0,0,1
4192,0,0,1,0,0,0
13046,0,0,1,0,0,0
10358,0,0,1,0,0,0
7274,0,0,1,0,0,0
5498,1,0,0,0,0,0
4072,0,0,1,0,0,0
22149,1,0,0,0,0,0
11300,0,0,1,0,0,0
13707,0,0,1,0,0,0
11785,0,0,1,0,0,0
19117,0,1,0,0,0,0
6651,0,0,1,0,0,0
5726,0,0,1,0,0,0
19483,0,0,1,0,0,0
22090,0,0,1,0,0,0
12051,0,0,1,0,0,0
3485,1,0,0,0,0,0
7469,0,0,1,0,0,0
9624,0,0,1,0,0,0
4921,0,0,1,0,0,0
5360,0,0,1,0,0,0
4500,0,0,1,0,0,0
24675,0,0,1,0,0,0
21769,1,0,0,0,0,0
11948,0,0,1,0,0,0
12419,1,0,0,0,0,0
4769,0,0,1,0,0,0
11762,0,0,1,0,0,0
1956,0,0,1,0,0,0
11160,0,0,1,0,0,0
22318,0,0,1,0,0,0
8945,0,0,1,0,0,0
526,0,0,1,0,0,0
24680,0,0,1,0,0,0
11919,0,0,1,0,0,0
13746,0,0,1,0,0,0
949,0,0,1,0,0,0
8287,0,0,1,0,0,0
11424,0,0,1,0,0,0
5124,0,0,1,0,0,0
2909,0,0,1,0,0,0
20876,0,0,0,1,0,0
14593,0,0,1,0,0,0
8957,0,0,1,0,0,0
2325,0,0,1,0,0,0
14184,0,0,1,0,0,0
12181,1,0,0,0,0,0
19953,0,0,0,0,1,0
8759,0,0,1,0,0,0
837,0,0,1,0,0,0
15862,0,0,1,0,0,0
11036,1,0,0,0,0,0
10339,0,0,1,0,0,0
13595,0,0,1,0,0,0
20685,0,0,0,0,0,1
14378,0,0,1,0,0,0
21052,1,0,0,0,0,0
2374,0,0,1,0,0,0
18773,0,0,0,1,0,0
21540,1,0,0,0,0,0
13306,0,0,1,0,0,0
23245,1,0,0,0,0,0
16201,0,0,1,0,0,0
25191,0,0,1,0,0,0
7097,0,0,1,0,0,0
13115,0,0,1,0,0,0
581,0,0,1,0,0,0
16487,0,0,1,0,0,0
23417,1,0,0,0,0,0
8230,0,0,1,0,0,0
24471,0,0,1,0,0,0
12969,0,0,1,0,0,0
23808,0,0,1,0,0,0
11271,0,0,1,0,0,0
19967,0,0,0,1,0,0
6591,0,0,1,0,0,0
2561,0,0,1,0,0,0
24266,0,0,1,0,0,0
8915,0,0,1,0,0,0
23427,1,0,0,0,0,0
5921,1,0,0,0,0,0
3398,0,0,1,0,0,0
16972,0,0,1,0,0,0
7476,0,0,1,0,0,0
7412,0,0,1,0,0,0
20328,0,0,0,1,0,0
16695,0,0,1,0,0,0
6969,0,0,1,0,0,0
16616,0,0,1,0,0,0
8854,0,0,1,0,0,0
14745,0,0,1,0,0,0
14117,0,0,1,0,0,0
2141,0,0,1,0,0,0
543,0,0,1,0,0,0
7186,0,0,1,0,0,0
18418,0,0,1,0,0,0
24549,0,0,1,0,0,0
8536,0,0,1,0,0,0
10023,0,0,1,0,0,0
15644,1,0,0,0,0,0
19265,0,0,0,1,0,0
24566,0,0,1,0,0,0
22534,0,0,1,0,0,0
18908,0,0,0,0,0,1
16552,0,0,1,0,0,0
19429,0,0,0,0,1,0
448,0,0,1,0,0,0
3080,1,0,0,0,0,0
10454,0,0,1,0,0,0
15594,0,0,1,0,0,0
3003,0,0,1,0,0,0
5439,0,0,1,0,0,0
9251,0,0,1,0,0,0
9987,1,0,0,0,0,0
4736,0,0,1,0,0,0
20600,0,0,0,1,0,0
13473,0,0,1,0,0,0
13454,0,0,1,0,0,0
7919,0,0,1,0,0,0
11089,0,0,1,0,0,0
988,0,0,1,0,0,0
20838,1,0,0,0,0,0
19620,0,0,0,0,1,0
12682,0,0,1,0,0,0
2969,0,0,1,0,0,0
12306,0,0,1,0,0,0
2316,0,0,1,0,0,0
7913,0,0,1,0,0,0
20372,0,0,0,0,1,0
22111,0,0,1,0,0,0
10432,0,0,1,0,0,0
12374,0,0,1,0,0,0
10767,0,0,1,0,0,0
13967,0,0,1,0,0,0
1629,0,0,1,0,0,0
7545,0,0,1,0,0,0
21856,1,0,0,0,0,0
13949,0,0,1,0,0,0
17812,0,0,1,0,0,0
19993,0,0,0,1,0,0
23285,1,0,0,0,0,0
2494,0,0,1,0,0,0
6722,0,0,0,0,0,1
15620,0,0,1,0,0,0
2809,0,0,1,0,0,0
3001,0,0,1,0,0,0
6788,0,0,1,0,0,0
12358,0,0,1,0,0,0
2018,0,0,1,0,0,0
1166,0,0,1,0,0,0
9782,0,0,1,0,0,0
17810,0,0,1,0,0,0
311,0,0,1,0,0,0
7598,0,0,1,0,0,0
16995,0,0,1,0,0,0
10579,0,0,1,0,0,0
12914,0,0,1,0,0,0
9136,0,0,1,0,0,0
12442,0,0,1,0,0,0
12928,1,0,0,0,0,0
19683,0,0,0,0,0,1
5410,0,0,1,0,0,0
23403,0,0,1,0,0,0
15686,0,0,1,0,0,0
10999,0,0,1,0,0,0
12287,0,0,1,0,0,0
18623,0,0,1,0,0,0
9515,0,0,1,0,0,0
5012,0,0,1,0,0,0
6467,0,0,1,0,0,0
23144,0,0,1,0,0,0
8280,0,0,1,0,0,0
9400,0,0,1,0,0,0
1057,0,0,1,0,0,0
11959,0,0,1,0,0,0
5000,0,0,1,0,0,0
18968,0,0,0,0,1,0
12983,0,0,1,0,0,0
66,0,0,1,0,0,0
23922,0,0,1,0,0,0
2076,0,0,1,0,0,0
11893,0,0,1,0,0,0
17666,0,0,1,0,0,0
15275,0,0,0,0,0,1
19239,0,0,0,0,0,1
1220,0,0,1,0,0,0
17530,0,0,1,0,0,0
21309,0,0,1,0,0,0
12613,0,0,1,0,0,0
5431,0,0,1,0,0,0
5277,0,0,1,0,0,0
10564,0,0,1,0,0,0
10894,0,0,1,0,0,0
5329,1,0,0,0,0,0
17550,0,0,1,0,0,0
18464,0,0,1,0,0,0
12915,0,0,1,0,0,0
11193,0,0,1,0,0,0
24133,0,0,1,0,0,0
7013,0,0,1,0,0,0
10891,0,0,1,0,0,0
24716,0,0,1,0,0,0
18513,0,0,0,1,0,0
16496,0,0,0,0,1,0
4320,0,0,1,0,0,0
2269,0,0,1,0,0,0
8660,0,0,1,0,0,0
16244,0,0,1,0,0,0
10173,0,0,1,0,0,0
20128,1,0,0,0,0,0
9859,0,0,1,0,0,0
16848,0,0,1,0,0,0
10478,0,0,1,0,0,0
10437,0,0,1,0,0,0
8457,0,0,1,0,0,0
23804,0,0,1,0,0,0
12489,0,0,1,0,0,0
13071,0,0,1,0,0,0
4093,0,0,1,0,0,0
19616,0,0,1,0,0,0
12593,0,0,1,0,0,0
24894,0,0,1,0,0,0
17683,0,0,1,0,0,0
14051,0,0,1,0,0,0
8606,0,0,1,0,0,0
21033,0,0,0,0,1,0
17794,0,0,1,0,0,0
22391,0,0,1,0,0,0
8558,0,0,1,0,0,0
10187,0,0,1,0,0,0
20527,0,0,1,0,0,0
21923,1,0,0,0,0,0
12257,0,0,1,0,0,0
17858,0,0,1,0,0,0
256,0,0,1,0,0,0
10026,1,0,0,0,0,0
2314,0,0,1,0,0,0
10778,0,0,1,0,0,0
14732,0,0,1,0,0,0
18406,0,0,1,0,0,0
22811,0,0,1,0,0,0
12085,0,0,1,0,0,0
1707,0,0,1,0,0,0
12629,0,0,1,0,0,0
9031,0,0,1,0,0,0
5850,1,0,0,0,0,0
19774,0,0,0,1,0,0
21445,0,0,1,0,0,0
1880,0,0,1,0,0,0
17318,0,0,1,0,0,0
10129,0,0,1,0,0,0
8055,0,0,1,0,0,0
1533,0,0,1,0,0,0
5845,0,0,1,0,0,0
22774,0,0,1,0,0,0
5999,0,0,1,0,0,0
7434,0,0,1,0,0,0
6091,0,0,1,0,0,0
21592,0,0,1,0,0,0
15685,0,0,1,0,0,0
16684,0,0,1,0,0,0
10713,0,0,1,0,0,0
17158,0,0,1,0,0,0
2226,0,0,1,0,0,0
22144,1,0,0,0,0,0
10557,0,0,1,0,0,0
10861,0,0,1,0,0,0
22918,1,0,0,0,0,0
20101,0,0,0,0,1,0
7567,1,0,0,0,0,0
14349,0,0,1,0,0,0
15077,0,0,1,0,0,0
16458,0,0,1,0,0,0
18831,0,0,1,0,0,0
18365,0,0,1,0,0,0
15457,0,0,1,0,0,0
3120,0,0,1,0,0,0
24211,0,0,1,0,0,0
264,0,0,1,0,0,0
16559,0,0,1,0,0,0
18888,1,0,0,0,0,0
2884,0,0,1,0,0,0
3422,1,0,0,0,0,0
10605,0,0,1,0,0,0
3320,0,0,1,0,0,0
10897,0,0,1,0,0,0
6272,0,0,1,0,0,0
7237,0,0,1,0,0,0
3797,0,0,1,0,0,0
16108,0,0,1,0,0,0
19795,0,1,0,0,0,0
5796,0,0,1,0,0,0
13795,1,0,0,0,0,0
18600,0,0,1,0,0,0
22797,1,0,0,0,0,0
6681,0,0,1,0,0,0
13096,0,0,1,0,0,0
12632,1,0,0,0,0,0
15949,0,0,1,0,0,0
10384,0,0,1,0,0,0
14086,0,0,1,0,0,0
10460,0,0,1,0,0,0
4719,0,0,1,0,0,0
15504,0,0,1,0,0,0
15177,0,0,1,0,0,0
16086,0,0,0,1,0,0
6563,0,0,1,0,0,0
13615,1,0,0,0,0,0
14832,0,0,1,0,0,0
3794,0,0,1,0,0,0
7633,0,0,1,0,0,0
6227,0,0,1,0,0,0
24338,0,0,1,0,0,0
10762,0,0,1,0,0,0
16144,0,0,0,0,1,0
13921,0,0,1,0,0,0
10920,0,0,1,0,0,0
17478,0,0,1,0,0,0
21798,0,0,1,0,0,0
20174,0,0,0,0,1,0
22174,0,0,1,0,0,0
4224,0,0,0,0,0,1
16109,0,0,1,0,0,0
13423,0,0,1,0,0,0
24164,0,0,1,0,0,0
18695,1,0,0,0,0,0
1809,0,0,1,0,0,0
21148,0,0,1,0,0,0
17686,0,0,1,0,0,0
3494,0,0,1,0,0,0
2712,1,0,0,0,0,0
2022,0,0,1,0,0,0
23450,0,0,1,0,0,0
20421,0,0,1,0,0,0
16841,0,0,1,0,0,0
2155,0,0,1,0,0,0
10335,0,0,1,0,0,0
845,0,0,1,0,0,0
24944,0,0,1,0,0,0
7011,0,0,0,0,0,1
383,0,0,1,0,0,0
11698,0,0,1,0,0,0
17652,0,0,1,0,0,0
23569,1,0,0,0,0,0
8075,0,0,1,0,0,0
16881,0,0,1,0,0,0
3907,0,0,1,0,0,0
11750,1,0,0,0,0,0
12254,0,0,1,0,0,0
8932,0,0,1,0,0,0
19293,0,0,0,0,1,0
22610,0,0,1,0,0,0
9203,0,0,0,1,0,0
22348,0,0,1,0,0,0
9516,0,0,1,0,0,0
13111,0,0,1,0,0,0
15678,0,0,1,0,0,0
4800,0,0,1,0,0,0
22842,0,0,1,0,0,0
1643,0,0,1,0,0,0
5382,0,0,1,0,0,0
9005,0,0,1,0,0,0
5552,1,0,0,0,0,0
13125,1,0,0,0,0,0
35,1,0,0,0,0,0
7618,0,0,1,0,0,0
19587,0,0,0,0,0,1
21072,0,0,1,0,0,0
9606,0,0,1,0,0,0
10552,0,0,1,0,0,0
24509,0,0,1,0,0,0
2696,0,0,0,0,1,0
9454,0,0,1,0,0,0
15237,0,0,1,0,0,0
9081,0,0,1,0,0,0
6995,0,0,1,0,0,0
3546,0,0,1,0,0,0
18318,0,0,1,0,0,0
18892,1,0,0,0,0,0
22350,0,0,1,0,0,0
24608,0,0,1,0,0,0
17098,0,0,1,0,0,0
18915,0,1,0,0,0,0
23594,1,0,0,0,0,0
20803,0,0,0,1,0,0
11930,0,0,1,0,0,0
10200,0,0,1,0,0,0
2102,0,0,1,0,0,0
16732,0,0,1,0,0,0
18179,0,0,1,0,0,0
9919,0,0,1,0,0,0
7601,0,0,1,0,0,0
2877,0,0,1,0,0,0
12439,0,0,1,0,0,0
9673,0,0,1,0,0,0
24827,0,0,1,0,0,0
2426,0,0,1,0,0,0
22765,1,0,0,0,0,0
24324,0,0,1,0,0,0
3157,0,0,1,0,0,0
14810,0,0,1,0,0,0
296,0,0,1,0,0,0
3012,0,0,1,0,0,0
12343,0,0,1,0,0,0
9315,0,0,1,0,0,0
14036,0,0,1,0,0,0
4237,0,0,1,0,0,0
10594,0,0,1,0,0,0
18783,0,0,0,1,0,0
19749,0,0,1,0,0,0
2045,0,0,1,0,0,0
3551,0,0,1,0,0,0
2050,0,0,1,0,0,0
18252,0,0,1,0,0,0
277,0,0,1,0,0,0
11638,0,0,1,0,0,0
4808,0,0,1,0,0,0
21012,0,0,0,0,1,0
16398,0,0,1,0,0,0
5271,0,0,1,0,0,0
18137,0,0,1,0,0,0
3018,0,0,1,0,0,0
13460,0,0,1,0,0,0
4268,0,0,1,0,0,0
18014,0,0,1,0,0,0
24099,0,0,1,0,0,0
17815,0,0,1,0,0,0
20227,0,0,0,1,0,0
14961,0,0,1,0,0,0
70,0,0,1,0,0,0
16401,0,0,1,0,0,0
20319,0,0,0,0,0,1
10671,1,0,0,0,0,0
28,0,0,1,0,0,0
21404,0,0,1,0,0,0
10170,0,0,1,0,0,0
21511,0,0,1,0,0,0
17882,1,0,0,0,0,0
24056,0,0,1,0,0,0
10948,0,0,1,0,0,0
612,0,0,1,0,0,0
3400,0,0,1,0,0,0
20515,0,0,0,0,1,0
20868,0,0,0,1,0,0
106,0,0,1,0,0,0
20445,1,0,0,0,0,0
23217,0,0,1,0,0,0
20449,0,0,0,1,0,0
490,0,0,1,0,0,0
1804,1,0,0,0,0,0
11822,0,0,1,0,0,0
20552,0,0,1,0,0,0
9682,0,0,1,0,0,0
13288,0,0,1,0,0,0
3637,0,0,1,0,0,0
14713,0,0,1,0,0,0
19468,1,0,0,0,0,0
255,0,0,1,0,0,0
19522,0,0,0,0,1,0
18329,0,0,1,0,0,0
12954,1,0,0,0,0,0
11233,0,0,1,0,0,0
18200,0,0,1,0,0,0
14203,0,0,1,0,0,0
2529,0,0,1,0,0,0
17399,0,0,1,0,0,0
22496,0,0,1,0,0,0
6811,0,0,1,0,0,0
2797,0,0,1,0,0,0
16348,0,0,1,0,0,0
149,0,0,1,0,0,0
18992,0,0,1,0,0,0
6588,0,0,1,0,0,0
18567,0,0,1,0,0,0
16297,0,0,1,0,0,0
19797,0,1,0,0,0,0
19466,0,0,1,0,0,0
9610,0,0,1,0,0,0
24369,0,0,1,0,0,0
7270,1,0,0,0,0,0
10623,0,0,1,0,0,0
24406,0,0,1,0,0,0
4431,0,0,1,0,0,0
15095,0,0,1,0,0,0
17165,0,0,1,0,0,0
10287,0,0,1,0,0,0
20301,0,0,0,0,0,1
11291,0,0,1,0,0,0
16069,0,0,1,0,0,0
1075,0,0,1,0,0,0
1928,0,0,1,0,0,0
6366,0,0,1,0,0,0
23690,0,0,1,0,0,0
9143,0,0,1,0,0,0
23595,0,0,1,0,0,0
23616,1,0,0,0,0,0
19789,1,0,0,0,0,0
3138,0,0,1,0,0,0
21793,0,0,1,0,0,0
7184,0,0,1,0,0,0
23490,0,0,1,0,0,0
8288,0,0,1,0,0,0
10409,0,0,1,0,0,0
5981,0,0,1,0,0,0
6657,0,0,1,0,0,0
22282,1,0,0,0,0,0
3570,0,0,1,0,0,0
18942,0,0,1,0,0,0
24139,0,0,1,0,0,0
5888,0,0,1,0,0,0
8933,0,0,1,0,0,0
3142,1,0,0,0,0,0
14092,0,0,1,0,0,0
12052,0,0,1,0,0,0
22001,0,0,1,0,0,0
21327,0,0,1,0,0,0
9715,0,0,1,0,0,0
7341,0,0,1,0,0,0
8407,0,0,1,0,0,0
24782,0,0,1,0,0,0
10792,0,0,1,0,0,0
18818,0,1,0,0,0,0
20720,0,0,0,1,0,0
8064,0,0,1,0,0,0
830,0,0,1,0,0,0
21371,0,0,1,0,0,0
10529,0,0,1,0,0,0
18178,0,0,1,0,0,0
11954,0,0,1,0,0,0
2075,0,0,0,0,1,0
11676,0,0,1,0,0,0
18736,1,0,0,0,0,0
7164,0,0,1,0,0,0
14309,0,0,1,0,0,0
23209,1,0,0,0,0,0
22073,0,0,1,0,0,0
3022,0,0,1,0,0,0
18708,1,0,0,0,0,0
5779,0,0,1,0,0,0
3197,0,0,1,0,0,0
144,0,0,1,0,0,0
18366,0,0,1,0,0,0
23566,1,0,0,0,0,0
20614,0,0,0,1,0,0
11755,0,0,1,0,0,0
16236,1,0,0,0,0,0
23969,0,0,1,0,0,0
2568,0,0,1,0,0,0
8795,0,0,1,0,0,0
11979,0,0,1,0,0,0
8116,1,0,0,0,0,0
6766,0,0,1,0,0,0
7972,0,0,1,0,0,0
3922,0,0,1,0,0,0
5465,0,0,1,0,0,0
19262,0,1,0,0,0,0
14791,0,0,1,0,0,0
16498,0,0,1,0,0,0
2607,0,0,1,0,0,0
8788,0,0,1,0,0,0
22079,0,0,1,0,0,0
21884,1,0,0,0,0,0
24850,0,0,1,0,0,0
7926,0,0,1,0,0,0
17620,0,0,1,0,0,0
22117,0,0,1,0,0,0
8586,0,0,1,0,0,0
10166,0,0,1,0,0,0
10672,0,0,1,0,0,0
1789,0,0,1,0,0,0
4611,0,0,1,0,0,0
22222,1,0,0,0,0,0
17327,0,0,1,0,0,0
21040,1,0,0,0,0,0
5425,0,0,1,0,0,0
11159,0,0,1,0,0,0
22860,0,0,1,0,0,0
19589,0,0,0,0,0,1
13892,0,0,1,0,0,0
3841,0,0,1,0,0,0
19753,0,0,0,1,0,0
15701,0,0,1,0,0,0
6078,1,0,0,0,0,0
15690,0,0,1,0,0,0
23130,0,0,1,0,0,0
18065,0,0,1,0,0,0
24309,0,0,1,0,0,0
8449,0,0,1,0,0,0
16208,0,0,1,0,0,0
15215,0,0,1,0,0,0
12484,0,0,1,0,0,0
23831,0,0,1,0,0,0
7892,0,0,1,0,0,0
14807,0,0,1,0,0,0
9387,0,0,1,0,0,0
4247,0,0,1,0,0,0
18663,0,0,1,0,0,0
17269,0,0,1,0,0,0
23128,0,0,1,0,0,0
25083,0,0,1,0,0,0
25101,0,0,1,0,0,0
14200,0,0,1,0,0,0
24950,0,0,1,0,0,0
10914,0,0,1,0,0,0
10076,0,0,1,0,0,0
22819,0,0,1,0,0,0
12564,0,0,1,0,0,0
12656,0,0,1,0,0,0
12774,0,0,1,0,0,0
18488,0,0,1,0,0,0
5374,0,0,1,0,0,0
15102,0,0,1,0,0,0
22996,0,0,1,0,0,0
17390,0,0,1,0,0,0
11249,1,0,0,0,0,0
12843,0,0,1,0,0,0
19532,0,0,0,1,0,0
15939,0,0,1,0,0,0
4938,0,0,1,0,0,0
21921,1,0,0,0,0,0
19709,0,1,0,0,0,0
16561,0,0,1,0,0,0
15806,0,0,1,0,0,0
14075,0,0,1,0,0,0
5820,0,0,1,0,0,0
19129,0,0,1,0,0,0
4404,0,0,1,0,0,0
7910,0,0,1,0,0,0
17732,1,0,0,0,0,0
16481,0,0,1,0,0,0
1866,0,0,1,0,0,0
6415,0,0,1,0,0,0
2872,0,0,1,0,0,0
17684,0,0,1,0,0,0
24824,0,0,1,0,0,0
24048,0,0,1,0,0,0
21006,0,0,0,0,1,0
14797,0,0,1,0,0,0
2246,0,0,1,0,0,0
9730,0,0,1,0,0,0
1595,0,0,1,0,0,0
16896,0,0,0,1,0,0
2839,0,0,1,0,0,0
23838,0,0,1,0,0,0
7463,0,0,1,0,0,0
16917,0,0,1,0,0,0
36,1,0,0,0,0,0
17275,0,0,1,0,0,0
22660,0,0,1,0,0,0
12378,0,0,1,0,0,0
23125,1,0,0,0,0,0
14137,0,0,1,0,0,0
717,0,0,1,0,0,0
142,0,0,1,0,0,0
4837,0,0,1,0,0,0
10297,0,0,1,0,0,0
14951,0,0,1,0,0,0
12836,0,0,1,0,0,0
17560,0,0,1,0,0,0
18833,0,0,1,0,0,0
23545,0,0,1,0,0,0
2120,0,0,1,0,0,0
1586,0,0,1,0,0,0
4225,0,0,1,0,0,0
12679,0,0,1,0,0,0
13813,0,0,1,0,0,0
21335,0,0,1,0,0,0
6186,0,0,0,0,0,1
12372,0,0,1,0,0,0
23406,0,0,1,0,0,0
18807,0,1,0,0,0,0
8164,0,0,1,0,0,0
10699,0,0,1,0,0,0
12015,0,0,1,0,0,0
401,0,0,1,0,0,0
